packet_id,packet_hash_hex,packet_hash_decimal,scene_path,placement_root,object_name,source_prefab,authoring_component,serialized_field,discovery_id,display_name,local_position,local_euler,local_scale,depth_band,zone_tag,placement_note
P001_CRASH_SHELF,0xBBDE0731,3151890225,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P001_CRASH_SHELF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__field.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p001_crash_shelf,Crash shelf debris,-7.8|1.05|22.8,0|18|0,0.72|0.72|0.72,shallows,crash_shelf,first trapped-arrival physical proof
P135_PUBLIC_LEDGER_LEAK_ROUTE,0x2B03332E,721629998,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P135_PUBLIC_LEDGER_LEAK_ROUTE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p135_public_ledger_leak_route,Public Ledger Leak Route,8.40|1.80|49.60,0|-35|0,0.82|0.82|0.82,partial_exit,false_exit,planned cold AppliedLore anchor for P135_PUBLIC_LEDGER_LEAK_ROUTE; scene placement pass pending
P136_DOSSIER_RUMOR_UNLOCKS,0x210DAB35,554543925,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P136_DOSSIER_RUMOR_UNLOCKS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p136_dossier_rumor_unlocks,Dossier Rumor Unlocks,-12.00|1.10|53.40,0|-23|0,0.82|0.82|0.82,meta_contract,dossier_replay,planned cold AppliedLore anchor for P136_DOSSIER_RUMOR_UNLOCKS; scene placement pass pending
P137_RISKIER_CONTRACT_SEEDS,0x91A8F5A4,2443769252,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P137_RISKIER_CONTRACT_SEEDS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p137_riskier_contract_seeds,Riskier Contract Seeds,-6.90|1.45|53.40,0|-11|0,0.82|0.82|0.82,meta_contract,dossier_replay,planned cold AppliedLore anchor for P137_RISKIER_CONTRACT_SEEDS; scene placement pass pending
P138_FALSE_ENDING_COUNT_LADDER,0x0FF8310A,267923722,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P138_FALSE_ENDING_COUNT_LADDER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p138_false_ending_count_ladder,False Ending Count Ladder,-1.80|1.80|53.40,0|1|0,0.82|0.82|0.82,meta_contract,dossier_replay,planned cold AppliedLore anchor for P138_FALSE_ENDING_COUNT_LADDER; scene placement pass pending
P139_STARTING_CLAIM_VARIANTS,0x43D936A3,1138308771,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P139_STARTING_CLAIM_VARIANTS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p139_starting_claim_variants,Starting Claim Variants,3.30|1.10|53.40,0|13|0,0.82|0.82|0.82,meta_contract,dossier_replay,planned cold AppliedLore anchor for P139_STARTING_CLAIM_VARIANTS; scene placement pass pending
P140_DOSSIER_KNOWLEDGE_NOT_POWER,0xBFC3CE4B,3217280587,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P140_DOSSIER_KNOWLEDGE_NOT_POWER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p140_dossier_knowledge_not_power,Dossier Knowledge Not Power,8.40|1.45|53.40,0|25|0,0.82|0.82|0.82,meta_contract,dossier_replay,planned cold AppliedLore anchor for P140_DOSSIER_KNOWLEDGE_NOT_POWER; scene placement pass pending
P141_RAN_AEGIR_DISTANCE_MODEL,0x0419AD6C,68791660,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P141_RAN_AEGIR_DISTANCE_MODEL,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p141_ran_aegir_distance_model,Ran Aegir Distance Model,-12.00|1.10|57.20,0|-23|0,0.82|0.82|0.82,meta_route,route_time,planned cold AppliedLore anchor for P141_RAN_AEGIR_DISTANCE_MODEL; scene placement pass pending
P142_PROBE_PACKET_TRAVEL_TIMES,0x26A6ABEA,648457194,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P142_PROBE_PACKET_TRAVEL_TIMES,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p142_probe_packet_travel_times,Probe Packet Travel Times,-6.90|1.45|57.20,0|-11|0,0.82|0.82|0.82,meta_route,route_time,planned cold AppliedLore anchor for P142_PROBE_PACKET_TRAVEL_TIMES; scene placement pass pending
P143_HEAVY_FREIGHT_STAGING_TIME,0x8C076943,2349295939,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P143_HEAVY_FREIGHT_STAGING_TIME,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p143_heavy_freight_staging_time,Heavy Freight Staging Time,-1.80|1.80|57.20,0|1|0,0.82|0.82|0.82,meta_route,route_time,planned cold AppliedLore anchor for P143_HEAVY_FREIGHT_STAGING_TIME; scene placement pass pending
P144_HUMAN_CREW_ROTATION_TRANSIT,0x09774AFB,158812923,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P144_HUMAN_CREW_ROTATION_TRANSIT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p144_human_crew_rotation_transit,Human Crew Rotation Transit,3.30|1.10|57.20,0|13|0,0.82|0.82|0.82,meta_route,route_time,planned cold AppliedLore anchor for P144_HUMAN_CREW_ROTATION_TRANSIT; scene placement pass pending
P145_RELAY_MESSAGE_LAG,0xC5C8D070,3318272112,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P145_RELAY_MESSAGE_LAG,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p145_relay_message_lag,Relay Message Lag,8.40|1.45|57.20,0|25|0,0.82|0.82|0.82,meta_route,route_time,planned cold AppliedLore anchor for P145_RELAY_MESSAGE_LAG; scene placement pass pending
P146_DEEP_REACH_PUBLIC_COMBINE,0x33066F4F,856059727,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P146_DEEP_REACH_PUBLIC_COMBINE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p146_deep_reach_public_combine,Deep Reach Public Combine,-12.00|1.10|61.00,0|-23|0,0.82|0.82|0.82,corporate_org,deep_reach_org,planned cold AppliedLore anchor for P146_DEEP_REACH_PUBLIC_COMBINE; scene placement pass pending
P147_AEGIR_CONTINUITY_HOLDINGS,0x008E7F00,9338624,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P147_AEGIR_CONTINUITY_HOLDINGS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p147_aegir_continuity_holdings,Aegir Continuity Holdings,-6.90|1.45|61.00,0|-11|0,0.82|0.82|0.82,corporate_org,deep_reach_org,planned cold AppliedLore anchor for P147_AEGIR_CONTINUITY_HOLDINGS; scene placement pass pending
P148_ATLAS_CONTINUITY_OFFICE,0x1DDC3B3A,500972346,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P148_ATLAS_CONTINUITY_OFFICE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p148_atlas_continuity_office,Atlas Continuity Office,-1.80|1.80|61.00,0|1|0,0.82|0.82|0.82,corporate_org,deep_reach_org,planned cold AppliedLore anchor for P148_ATLAS_CONTINUITY_OFFICE; scene placement pass pending
P149_KEELMARK_LOSS_DESK,0x00DFA43C,14656572,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P149_KEELMARK_LOSS_DESK,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p149_keelmark_loss_desk,Keelmark Loss Desk,3.30|1.10|61.00,0|13|0,0.82|0.82|0.82,corporate_org,deep_reach_org,planned cold AppliedLore anchor for P149_KEELMARK_LOSS_DESK; scene placement pass pending
P150_RECOVERY_COMPLIANCE_CHAIN,0x3D3E968D,1027511949,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P150_RECOVERY_COMPLIANCE_CHAIN,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p150_recovery_compliance_chain,Recovery Compliance Chain,8.40|1.45|61.00,0|25|0,0.82|0.82|0.82,corporate_org,deep_reach_org,planned cold AppliedLore anchor for P150_RECOVERY_COMPLIANCE_CHAIN; scene placement pass pending
P151_BLACK_KEEL_CONTRACT_APPROACH,0x92D2FA7C,2463300220,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P151_BLACK_KEEL_CONTRACT_APPROACH,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p151_black_keel_contract_approach,Black Keel Contract Approach,-12.00|1.10|64.80,0|-23|0,0.82|0.82|0.82,shallows,first_hour,planned cold AppliedLore anchor for P151_BLACK_KEEL_CONTRACT_APPROACH; scene placement pass pending
P152_DROP_CAPSULE_DAMAGE_SEQUENCE,0xA1648687,2707719815,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P152_DROP_CAPSULE_DAMAGE_SEQUENCE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p152_drop_capsule_damage_sequence,Drop Capsule Damage Sequence,-6.90|1.45|64.80,0|-11|0,0.82|0.82|0.82,shallows,first_hour,planned cold AppliedLore anchor for P152_DROP_CAPSULE_DAMAGE_SEQUENCE; scene placement pass pending
P153_SHALLOW_ANNEX_P63_PUMP_ROOM,0xDEC59EC7,3737493191,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P153_SHALLOW_ANNEX_P63_PUMP_ROOM,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p153_shallow_annex_p63_pump_room,Shallow Annex P63 Pump Room,-1.80|1.80|64.80,0|1|0,0.82|0.82|0.82,shallows,first_hour,planned cold AppliedLore anchor for P153_SHALLOW_ANNEX_P63_PUMP_ROOM; scene placement pass pending
P154_FIRST_SANITIZED_ACCIDENT_PACKET,0x61E50131,1642398001,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P154_FIRST_SANITIZED_ACCIDENT_PACKET,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p154_first_sanitized_accident_packet,First Sanitized Accident Packet,3.30|1.10|64.80,0|13|0,0.82|0.82|0.82,shallows,first_hour,planned cold AppliedLore anchor for P154_FIRST_SANITIZED_ACCIDENT_PACKET; scene placement pass pending
P155_FIRST_ATLAS_REPAIR_TRACE,0x328BB9E1,848017889,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P155_FIRST_ATLAS_REPAIR_TRACE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p155_first_atlas_repair_trace,First Atlas Repair Trace,8.40|1.45|64.80,0|25|0,0.82|0.82|0.82,shallows,first_hour,planned cold AppliedLore anchor for P155_FIRST_ATLAS_REPAIR_TRACE; scene placement pass pending
P156_SHIFT_CREWS_NOT_HEROES,0xF91A1662,4179236450,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P156_SHIFT_CREWS_NOT_HEROES,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p156_shift_crews_not_heroes,Shift Crews Not Heroes,-12.00|1.10|68.60,0|-23|0,0.82|0.82|0.82,industrial_shelf,colony_evidence,planned cold AppliedLore anchor for P156_SHIFT_CREWS_NOT_HEROES; scene placement pass pending
P157_WORKER_JOB_CARDS,0x3F129BBD,1058184125,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P157_WORKER_JOB_CARDS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p157_worker_job_cards,Worker Job Cards,-6.90|1.45|68.60,0|-11|0,0.82|0.82|0.82,industrial_shelf,colony_evidence,planned cold AppliedLore anchor for P157_WORKER_JOB_CARDS; scene placement pass pending
P158_LOCKER_NAME_PROTOCOL,0x70631C93,1885543571,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P158_LOCKER_NAME_PROTOCOL,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p158_locker_name_protocol,Locker Name Protocol,-1.80|1.80|68.60,0|1|0,0.82|0.82|0.82,industrial_shelf,colony_evidence,planned cold AppliedLore anchor for P158_LOCKER_NAME_PROTOCOL; scene placement pass pending
P159_MEDICAL_TRIAGE_LEDGER,0x44F5F00B,1156968459,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P159_MEDICAL_TRIAGE_LEDGER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p159_medical_triage_ledger,Medical Triage Ledger,3.30|1.10|68.60,0|13|0,0.82|0.82|0.82,industrial_shelf,colony_evidence,planned cold AppliedLore anchor for P159_MEDICAL_TRIAGE_LEDGER; scene placement pass pending
P160_MARAUDER_CORRECTION_LAYER,0x0A846877,176449655,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P160_MARAUDER_CORRECTION_LAYER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p160_marauder_correction_layer,Marauder Correction Layer,8.40|1.45|68.60,0|25|0,0.82|0.82|0.82,industrial_shelf,colony_evidence,planned cold AppliedLore anchor for P160_MARAUDER_CORRECTION_LAYER; scene placement pass pending
P161_DOMAIN_DISTANCE_SCALE,0xD682EF23,3598905123,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P161_DOMAIN_DISTANCE_SCALE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p161_domain_distance_scale,Domain Distance Scale,-18.00|1.10|72.00,0|0|0,0.82|0.82|0.82,meta_route,domain_table,planned cold AppliedLore anchor for P161_DOMAIN_DISTANCE_SCALE; scene placement pass pending
P162_DOMAIN_POPULATION_AUTHORITY_SCALE,0xE685D4D8,3867530456,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P162_DOMAIN_POPULATION_AUTHORITY_SCALE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p162_domain_population_authority_scale,Population And Authority Scale,-10.00|1.10|72.00,0|17|0,0.82|0.82|0.82,meta_route,domain_table,planned cold AppliedLore anchor for P162_DOMAIN_POPULATION_AUTHORITY_SCALE; scene placement pass pending
P163_PUBLIC_ROUTE_NAMES,0x65C077CA,1707112394,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P163_PUBLIC_ROUTE_NAMES,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p163_public_route_names,Public Route Names,-2.00|1.10|72.00,0|34|0,0.82|0.82|0.82,meta_route,domain_table,planned cold AppliedLore anchor for P163_PUBLIC_ROUTE_NAMES; scene placement pass pending
P164_TRANSIT_DURATION_BANDS,0x318BA64E,831235662,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P164_TRANSIT_DURATION_BANDS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p164_transit_duration_bands,Transit Duration Bands,6.00|1.10|72.00,0|51|0,0.82|0.82|0.82,meta_route,domain_table,planned cold AppliedLore anchor for P164_TRANSIT_DURATION_BANDS; scene placement pass pending
P165_DEEP_REACH_SUBOFFICE_REGISTRY,0xC6DCD0EB,3336360171,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P165_DEEP_REACH_SUBOFFICE_REGISTRY,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p165_deep_reach_suboffice_registry,Deep Reach Suboffice Registry,14.00|1.10|72.00,0|68|0,0.82|0.82|0.82,meta_route,domain_table,planned cold AppliedLore anchor for P165_DEEP_REACH_SUBOFFICE_REGISTRY; scene placement pass pending
P166_WORKER_NAME_POOL_PROTOCOL,0x0CE809E5,216533477,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P166_WORKER_NAME_POOL_PROTOCOL,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p166_worker_name_pool_protocol,Worker Name Pool Protocol,-18.00|1.10|79.50,0|85|0,0.82|0.82|0.82,worker_evidence,worker_evidence,planned cold AppliedLore anchor for P166_WORKER_NAME_POOL_PROTOCOL; scene placement pass pending
P167_PRESSURE_JOB_TITLE_TABLE,0xE1CD103B,3788312635,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P167_PRESSURE_JOB_TITLE_TABLE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p167_pressure_job_title_table,Pressure Job Title Table,-10.00|1.10|79.50,0|102|0,0.82|0.82|0.82,worker_evidence,worker_evidence,planned cold AppliedLore anchor for P167_PRESSURE_JOB_TITLE_TABLE; scene placement pass pending
P168_LOCKER_PROP_VARIANTS,0xF9C50F6A,4190441322,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P168_LOCKER_PROP_VARIANTS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p168_locker_prop_variants,Locker Prop Variants,-2.00|1.10|79.50,0|119|0,0.82|0.82|0.82,worker_evidence,worker_evidence,planned cold AppliedLore anchor for P168_LOCKER_PROP_VARIANTS; scene placement pass pending
P169_NATIVE_LOCALIZED_NAME_HANDLING,0x42A544CF,1118127311,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P169_NATIVE_LOCALIZED_NAME_HANDLING,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p169_native_localized_name_handling,Native Localized Name Handling,6.00|1.10|79.50,0|136|0,0.82|0.82|0.82,worker_evidence,worker_evidence,planned cold AppliedLore anchor for P169_NATIVE_LOCALIZED_NAME_HANDLING; scene placement pass pending
P170_SHIFT_CREW_STORY_SEEDS,0x49FDC171,1241366897,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P170_SHIFT_CREW_STORY_SEEDS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p170_shift_crew_story_seeds,Shift Crew Story Seeds,14.00|1.10|79.50,0|153|0,0.82|0.82|0.82,worker_evidence,worker_evidence,planned cold AppliedLore anchor for P170_SHIFT_CREW_STORY_SEEDS; scene placement pass pending
P171_RECIPE_TIER_PRESSURE_BANDS,0xA7B0BBB3,2813377459,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P171_RECIPE_TIER_PRESSURE_BANDS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p171_recipe_tier_pressure_bands,Recipe Tier Pressure Bands,-18.00|1.10|87.00,0|170|0,0.82|0.82|0.82,resource_rule,resource_rules,planned cold AppliedLore anchor for P171_RECIPE_TIER_PRESSURE_BANDS; scene placement pass pending
P172_PRESSURE_FAILURE_THRESHOLDS,0xAE822C5F,2927766623,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P172_PRESSURE_FAILURE_THRESHOLDS,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p172_pressure_failure_thresholds,Pressure Failure Thresholds,-10.00|1.10|87.00,0|187|0,0.82|0.82|0.82,resource_rule,resource_rules,planned cold AppliedLore anchor for P172_PRESSURE_FAILURE_THRESHOLDS; scene placement pass pending
P173_BLUE_DEBT_SAMPLE_QUALITY,0x4C46BFD8,1279705048,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P173_BLUE_DEBT_SAMPLE_QUALITY,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p173_blue_debt_sample_quality,Blue Debt Sample Quality,-2.00|1.10|87.00,0|204|0,0.82|0.82|0.82,resource_rule,resource_rules,planned cold AppliedLore anchor for P173_BLUE_DEBT_SAMPLE_QUALITY; scene placement pass pending
P174_VENT_FORGE_PROCESS_STEPS,0xCB44A0A7,3410272423,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P174_VENT_FORGE_PROCESS_STEPS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p174_vent_forge_process_steps,Vent Forge Process Steps,6.00|1.10|87.00,0|221|0,0.82|0.82|0.82,resource_rule,resource_rules,planned cold AppliedLore anchor for P174_VENT_FORGE_PROCESS_STEPS; scene placement pass pending
P175_ESCAPE_COMPONENT_TUNING_RULES,0x7314C1E0,1930740192,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P175_ESCAPE_COMPONENT_TUNING_RULES,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p175_escape_component_tuning_rules,Escape Component Tuning Rules,14.00|1.10|87.00,0|238|0,0.82|0.82|0.82,resource_rule,resource_rules,planned cold AppliedLore anchor for P175_ESCAPE_COMPONENT_TUNING_RULES; scene placement pass pending
P176_DOSSIER_SELECTION_UI_RULE,0xA1BA43C6,2713338822,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P176_DOSSIER_SELECTION_UI_RULE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p176_dossier_selection_ui_rule,Dossier Selection UI Rule,-18.00|1.10|94.50,0|255|0,0.82|0.82|0.82,meta_route,dossier_save,planned cold AppliedLore anchor for P176_DOSSIER_SELECTION_UI_RULE; scene placement pass pending
P177_RISK_WEIGHT_CONTRACT_CARD,0xE2F3203D,3807584317,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P177_RISK_WEIGHT_CONTRACT_CARD,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p177_risk_weight_contract_card,Risk Weight Contract Card,-10.00|1.10|94.50,0|272|0,0.82|0.82|0.82,meta_route,dossier_save,planned cold AppliedLore anchor for P177_RISK_WEIGHT_CONTRACT_CARD; scene placement pass pending
P178_ENDING_RECORD_PRESENTATION,0xE81E92C4,3894317764,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P178_ENDING_RECORD_PRESENTATION,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p178_ending_record_presentation,Ending Record Presentation,-2.00|1.10|94.50,0|289|0,0.82|0.82|0.82,meta_route,dossier_save,planned cold AppliedLore anchor for P178_ENDING_RECORD_PRESENTATION; scene placement pass pending
