packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_ru_RU,ru_RU,Automated Broadcast,Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_en_US,en_US,Automated Broadcast,Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_de_DE,de_DE,Automated Broadcast,[DE] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_es_ES,es_ES,Automated Broadcast,[ES] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_he_IL,he_IL,Automated Broadcast,[HE] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_id_ID,id_ID,Automated Broadcast,[ID] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ru_RU,ru_RU,Automated Broadcast,Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_en_US,en_US,Automated Broadcast,Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_de_DE,de_DE,Automated Broadcast,[DE] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_es_ES,es_ES,Automated Broadcast,[ES] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_he_IL,he_IL,Automated Broadcast,[HE] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_id_ID,id_ID,Automated Broadcast,[ID] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ru_RU,ru_RU,Automated Broadcast,Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
