release_set,packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
RS114,P453,loc_id_P453,ar_SA,Automated Voice,blind descent. A piece of frag...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,de_DE,Automated Voice,blind descent. A piece of frag...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,es_ES,Automated Voice,blind descent. A piece of frag...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,fr_FR,Automated Voice,blind descent. A piece of frag...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,he_IL,Automated Voice,blind descent. A piece of frag...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,id_ID,Automated Voice,blind descent. A piece of frag...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,ja_JP,Automated Voice,blind descent. A piece of frag...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,ko_KR,Automated Voice,blind descent. A piece of frag...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,nl_NL,Automated Voice,blind descent. A piece of frag...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,pl_PL,Automated Voice,blind descent. A piece of frag...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,pt_BR,Automated Voice,blind descent. A piece of frag...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,ru_RU,Automated Voice,blind descent. A piece of frag...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,uk_UA,Automated Voice,blind descent. A piece of frag...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P453,loc_id_P453,zh_CN,Automated Voice,blind descent. A piece of frag...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,en_US,Automated Voice,hydrostatic pump was abandoned...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,ar_SA,Automated Voice,hydrostatic pump was abandoned...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,de_DE,Automated Voice,hydrostatic pump was abandoned...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,es_ES,Automated Voice,hydrostatic pump was abandoned...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,fr_FR,Automated Voice,hydrostatic pump was abandoned...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,he_IL,Automated Voice,hydrostatic pump was abandoned...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,id_ID,Automated Voice,hydrostatic pump was abandoned...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,ja_JP,Automated Voice,hydrostatic pump was abandoned...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,ko_KR,Automated Voice,hydrostatic pump was abandoned...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,nl_NL,Automated Voice,hydrostatic pump was abandoned...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,pl_PL,Automated Voice,hydrostatic pump was abandoned...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,pt_BR,Automated Voice,hydrostatic pump was abandoned...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,ru_RU,Automated Voice,hydrostatic pump was abandoned...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,uk_UA,Automated Voice,hydrostatic pump was abandoned...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P454,loc_id_P454,zh_CN,Automated Voice,hydrostatic pump was abandoned...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,en_US,Automated Voice,transport module indicated a m...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,ar_SA,Automated Voice,transport module indicated a m...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,de_DE,Automated Voice,transport module indicated a m...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,es_ES,Automated Voice,transport module indicated a m...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,fr_FR,Automated Voice,transport module indicated a m...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,he_IL,Automated Voice,transport module indicated a m...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,id_ID,Automated Voice,transport module indicated a m...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,ja_JP,Automated Voice,transport module indicated a m...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,ko_KR,Automated Voice,transport module indicated a m...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,nl_NL,Automated Voice,transport module indicated a m...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,pl_PL,Automated Voice,transport module indicated a m...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,pt_BR,Automated Voice,transport module indicated a m...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,ru_RU,Automated Voice,transport module indicated a m...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,uk_UA,Automated Voice,transport module indicated a m...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P455,loc_id_P455,zh_CN,Automated Voice,transport module indicated a m...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,en_US,Automated Voice,module indicated a massive the...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,ar_SA,Automated Voice,module indicated a massive the...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,de_DE,Automated Voice,module indicated a massive the...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,es_ES,Automated Voice,module indicated a massive the...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,fr_FR,Automated Voice,module indicated a massive the...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,he_IL,Automated Voice,module indicated a massive the...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,id_ID,Automated Voice,module indicated a massive the...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,ja_JP,Automated Voice,module indicated a massive the...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,ko_KR,Automated Voice,module indicated a massive the...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,nl_NL,Automated Voice,module indicated a massive the...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,pl_PL,Automated Voice,module indicated a massive the...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,pt_BR,Automated Voice,module indicated a massive the...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,ru_RU,Automated Voice,module indicated a massive the...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,uk_UA,Automated Voice,module indicated a massive the...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P456,loc_id_P456,zh_CN,Automated Voice,module indicated a massive the...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,en_US,Automated Voice,override looks like it took a ...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,ar_SA,Automated Voice,override looks like it took a ...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,de_DE,Automated Voice,override looks like it took a ...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,es_ES,Automated Voice,override looks like it took a ...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,fr_FR,Automated Voice,override looks like it took a ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,he_IL,Automated Voice,override looks like it took a ...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,id_ID,Automated Voice,override looks like it took a ...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,ja_JP,Automated Voice,override looks like it took a ...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,ko_KR,Automated Voice,override looks like it took a ...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,nl_NL,Automated Voice,override looks like it took a ...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,pl_PL,Automated Voice,override looks like it took a ...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,pt_BR,Automated Voice,override looks like it took a ...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,ru_RU,Automated Voice,override looks like it took a ...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,uk_UA,Automated Voice,override looks like it took a ...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P457,loc_id_P457,zh_CN,Automated Voice,override looks like it took a ...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,en_US,Automated Voice,out here and the pressure is o...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,ar_SA,Automated Voice,out here and the pressure is o...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,de_DE,Automated Voice,out here and the pressure is o...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,es_ES,Automated Voice,out here and the pressure is o...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,fr_FR,Automated Voice,out here and the pressure is o...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,he_IL,Automated Voice,out here and the pressure is o...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,id_ID,Automated Voice,out here and the pressure is o...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,ja_JP,Automated Voice,out here and the pressure is o...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,ko_KR,Automated Voice,out here and the pressure is o...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,nl_NL,Automated Voice,out here and the pressure is o...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,pl_PL,Automated Voice,out here and the pressure is o...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,pt_BR,Automated Voice,out here and the pressure is o...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,ru_RU,Automated Voice,out here and the pressure is o...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,uk_UA,Automated Voice,out here and the pressure is o...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P458,loc_id_P458,zh_CN,Automated Voice,out here and the pressure is o...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,en_US,Automated Voice,coming to help. This rusty bul...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,ar_SA,Automated Voice,coming to help. This rusty bul...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,de_DE,Automated Voice,coming to help. This rusty bul...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,es_ES,Automated Voice,coming to help. This rusty bul...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,fr_FR,Automated Voice,coming to help. This rusty bul...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,he_IL,Automated Voice,coming to help. This rusty bul...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,id_ID,Automated Voice,coming to help. This rusty bul...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,ja_JP,Automated Voice,coming to help. This rusty bul...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,ko_KR,Automated Voice,coming to help. This rusty bul...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,nl_NL,Automated Voice,coming to help. This rusty bul...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,pl_PL,Automated Voice,coming to help. This rusty bul...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,pt_BR,Automated Voice,coming to help. This rusty bul...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,ru_RU,Automated Voice,coming to help. This rusty bul...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,uk_UA,Automated Voice,coming to help. This rusty bul...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS114,P459,loc_id_P459,zh_CN,Automated Voice,coming to help. This rusty bul...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,en_US,Automated Voice,triggered an automatic lockdow...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,ar_SA,Automated Voice,triggered an automatic lockdow...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,de_DE,Automated Voice,triggered an automatic lockdow...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,es_ES,Automated Voice,triggered an automatic lockdow...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,fr_FR,Automated Voice,triggered an automatic lockdow...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,he_IL,Automated Voice,triggered an automatic lockdow...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,id_ID,Automated Voice,triggered an automatic lockdow...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,ja_JP,Automated Voice,triggered an automatic lockdow...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,ko_KR,Automated Voice,triggered an automatic lockdow...,7.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,nl_NL,Automated Voice,triggered an automatic lockdow...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,pl_PL,Automated Voice,triggered an automatic lockdow...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,pt_BR,Automated Voice,triggered an automatic lockdow...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,ru_RU,Automated Voice,triggered an automatic lockdow...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,uk_UA,Automated Voice,triggered an automatic lockdow...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P460,loc_id_P460,zh_CN,Automated Voice,triggered an automatic lockdow...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,en_US,Automated Voice,the primary evidence. A corrod...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,ar_SA,Automated Voice,the primary evidence. A corrod...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,de_DE,Automated Voice,the primary evidence. A corrod...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,es_ES,Automated Voice,the primary evidence. A corrod...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,fr_FR,Automated Voice,the primary evidence. A corrod...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,he_IL,Automated Voice,the primary evidence. A corrod...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,id_ID,Automated Voice,the primary evidence. A corrod...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,ja_JP,Automated Voice,the primary evidence. A corrod...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,ko_KR,Automated Voice,the primary evidence. A corrod...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,nl_NL,Automated Voice,the primary evidence. A corrod...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,pl_PL,Automated Voice,the primary evidence. A corrod...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,pt_BR,Automated Voice,the primary evidence. A corrod...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,ru_RU,Automated Voice,the primary evidence. A corrod...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,uk_UA,Automated Voice,the primary evidence. A corrod...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P461,loc_id_P461,zh_CN,Automated Voice,the primary evidence. A corrod...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,en_US,Automated Voice,scanner is jammed with grit so...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,ar_SA,Automated Voice,scanner is jammed with grit so...,7.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,de_DE,Automated Voice,scanner is jammed with grit so...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,es_ES,Automated Voice,scanner is jammed with grit so...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,fr_FR,Automated Voice,scanner is jammed with grit so...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,he_IL,Automated Voice,scanner is jammed with grit so...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,id_ID,Automated Voice,scanner is jammed with grit so...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,ja_JP,Automated Voice,scanner is jammed with grit so...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,ko_KR,Automated Voice,scanner is jammed with grit so...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,nl_NL,Automated Voice,scanner is jammed with grit so...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,pl_PL,Automated Voice,scanner is jammed with grit so...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,pt_BR,Automated Voice,scanner is jammed with grit so...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,ru_RU,Automated Voice,scanner is jammed with grit so...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,uk_UA,Automated Voice,scanner is jammed with grit so...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P462,loc_id_P462,zh_CN,Automated Voice,scanner is jammed with grit so...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,en_US,Automated Voice,chewing gravel so grab a pry b...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,ar_SA,Automated Voice,chewing gravel so grab a pry b...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,de_DE,Automated Voice,chewing gravel so grab a pry b...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,es_ES,Automated Voice,chewing gravel so grab a pry b...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,fr_FR,Automated Voice,chewing gravel so grab a pry b...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,he_IL,Automated Voice,chewing gravel so grab a pry b...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,id_ID,Automated Voice,chewing gravel so grab a pry b...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,ja_JP,Automated Voice,chewing gravel so grab a pry b...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,ko_KR,Automated Voice,chewing gravel so grab a pry b...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,nl_NL,Automated Voice,chewing gravel so grab a pry b...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,pl_PL,Automated Voice,chewing gravel so grab a pry b...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,pt_BR,Automated Voice,chewing gravel so grab a pry b...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,ru_RU,Automated Voice,chewing gravel so grab a pry b...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,uk_UA,Automated Voice,chewing gravel so grab a pry b...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P463,loc_id_P463,zh_CN,Automated Voice,chewing gravel so grab a pry b...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,en_US,Automated Voice,is fraying at the anchor but w...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,ar_SA,Automated Voice,is fraying at the anchor but w...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,de_DE,Automated Voice,is fraying at the anchor but w...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,es_ES,Automated Voice,is fraying at the anchor but w...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,fr_FR,Automated Voice,is fraying at the anchor but w...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,he_IL,Automated Voice,is fraying at the anchor but w...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,id_ID,Automated Voice,is fraying at the anchor but w...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,ja_JP,Automated Voice,is fraying at the anchor but w...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,ko_KR,Automated Voice,is fraying at the anchor but w...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,nl_NL,Automated Voice,is fraying at the anchor but w...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS115,P464,loc_id_P464,pl_PL,Automated Voice,is fraying at the anchor but w...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
