release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P445,ART_P445,ns.lore.P445,loc_id_P445,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 445: Operation Abyss-57,supervisor demanded immediate continuation of the ,An isolated thermal vent triggered an automatic lo,A corroded intake valve corroded beyond operationa,the blame to the contractor ignoring the localized,deck grating detached during descent which the sca,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P446,ART_P446,ns.lore.P446,loc_id_P446,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 446: Operation Silent-74,four of the hazard clause. The operational manual ,The structural strut seized due to heavy particula,good. A piece of fragmented plating ruptured abrup,the remaining crew. The shift supervisor withheld ,salvage. The ballast control circuit ruptured abru,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
RS113,P447,ART_P447,ns.lore.P447,loc_id_P447,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 447: Operation Silent-43,contrary. The company sealed the records permanent,The main power conduit showed severe micro-fractur,the water temperature dropped. The heavy lifter cr,Official protocol logged the failure as operator e,main hull seized due to heavy particulate forcing ,Generated
