term_key,en_US,ar_SA,de_DE,es_ES,fr_FR,he_IL,id_ID,ja_JP,ko_KR,nl_NL,pl_PL,pt_BR,ru_RU,uk_UA,zh_CN,lock_policy,notes
TERM_300,Term_300_en_US,Term_300_ar_SA,Term_300_de_DE,Term_300_es_ES,Term_300_fr_FR,Term_300_he_IL,Term_300_id_ID,Term_300_ja_JP,Term_300_ko_KR,Term_300_nl_NL,Term_300_pl_PL,Term_300_pt_BR,Term_300_ru_RU,Term_300_uk_UA,Term_300_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_301,Term_301_en_US,Term_301_ar_SA,Term_301_de_DE,Term_301_es_ES,Term_301_fr_FR,Term_301_he_IL,Term_301_id_ID,Term_301_ja_JP,Term_301_ko_KR,Term_301_nl_NL,Term_301_pl_PL,Term_301_pt_BR,Term_301_ru_RU,Term_301_uk_UA,Term_301_zh_CN,KEEP_EXACT,Standard
TERM_302,Term_302_en_US,Term_302_ar_SA,Term_302_de_DE,Term_302_es_ES,Term_302_fr_FR,Term_302_he_IL,Term_302_id_ID,Term_302_ja_JP,Term_302_ko_KR,Term_302_nl_NL,Term_302_pl_PL,Term_302_pt_BR,Term_302_ru_RU,Term_302_uk_UA,Term_302_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_303,Term_303_en_US,Term_303_ar_SA,Term_303_de_DE,Term_303_es_ES,Term_303_fr_FR,Term_303_he_IL,Term_303_id_ID,Term_303_ja_JP,Term_303_ko_KR,Term_303_nl_NL,Term_303_pl_PL,Term_303_pt_BR,Term_303_ru_RU,Term_303_uk_UA,Term_303_zh_CN,KEEP_EXACT,Standard
TERM_304,Term_304_en_US,Term_304_ar_SA,Term_304_de_DE,Term_304_es_ES,Term_304_fr_FR,Term_304_he_IL,Term_304_id_ID,Term_304_ja_JP,Term_304_ko_KR,Term_304_nl_NL,Term_304_pl_PL,Term_304_pt_BR,Term_304_ru_RU,Term_304_uk_UA,Term_304_zh_CN,KEEP_LATIN,Standard
TERM_305,Term_305_en_US,Term_305_ar_SA,Term_305_de_DE,Term_305_es_ES,Term_305_fr_FR,Term_305_he_IL,Term_305_id_ID,Term_305_ja_JP,Term_305_ko_KR,Term_305_nl_NL,Term_305_pl_PL,Term_305_pt_BR,Term_305_ru_RU,Term_305_uk_UA,Term_305_zh_CN,KEEP_EXACT,Standard
TERM_306,Term_306_en_US,Term_306_ar_SA,Term_306_de_DE,Term_306_es_ES,Term_306_fr_FR,Term_306_he_IL,Term_306_id_ID,Term_306_ja_JP,Term_306_ko_KR,Term_306_nl_NL,Term_306_pl_PL,Term_306_pt_BR,Term_306_ru_RU,Term_306_uk_UA,Term_306_zh_CN,KEEP_LATIN,Standard
TERM_307,Term_307_en_US,Term_307_ar_SA,Term_307_de_DE,Term_307_es_ES,Term_307_fr_FR,Term_307_he_IL,Term_307_id_ID,Term_307_ja_JP,Term_307_ko_KR,Term_307_nl_NL,Term_307_pl_PL,Term_307_pt_BR,Term_307_ru_RU,Term_307_uk_UA,Term_307_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_308,Term_308_en_US,Term_308_ar_SA,Term_308_de_DE,Term_308_es_ES,Term_308_fr_FR,Term_308_he_IL,Term_308_id_ID,Term_308_ja_JP,Term_308_ko_KR,Term_308_nl_NL,Term_308_pl_PL,Term_308_pt_BR,Term_308_ru_RU,Term_308_uk_UA,Term_308_zh_CN,KEEP_LATIN,Standard
TERM_309,Term_309_en_US,Term_309_ar_SA,Term_309_de_DE,Term_309_es_ES,Term_309_fr_FR,Term_309_he_IL,Term_309_id_ID,Term_309_ja_JP,Term_309_ko_KR,Term_309_nl_NL,Term_309_pl_PL,Term_309_pt_BR,Term_309_ru_RU,Term_309_uk_UA,Term_309_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_310,Term_310_en_US,Term_310_ar_SA,Term_310_de_DE,Term_310_es_ES,Term_310_fr_FR,Term_310_he_IL,Term_310_id_ID,Term_310_ja_JP,Term_310_ko_KR,Term_310_nl_NL,Term_310_pl_PL,Term_310_pt_BR,Term_310_ru_RU,Term_310_uk_UA,Term_310_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_311,Term_311_en_US,Term_311_ar_SA,Term_311_de_DE,Term_311_es_ES,Term_311_fr_FR,Term_311_he_IL,Term_311_id_ID,Term_311_ja_JP,Term_311_ko_KR,Term_311_nl_NL,Term_311_pl_PL,Term_311_pt_BR,Term_311_ru_RU,Term_311_uk_UA,Term_311_zh_CN,KEEP_EXACT,Standard
TERM_312,Term_312_en_US,Term_312_ar_SA,Term_312_de_DE,Term_312_es_ES,Term_312_fr_FR,Term_312_he_IL,Term_312_id_ID,Term_312_ja_JP,Term_312_ko_KR,Term_312_nl_NL,Term_312_pl_PL,Term_312_pt_BR,Term_312_ru_RU,Term_312_uk_UA,Term_312_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_313,Term_313_en_US,Term_313_ar_SA,Term_313_de_DE,Term_313_es_ES,Term_313_fr_FR,Term_313_he_IL,Term_313_id_ID,Term_313_ja_JP,Term_313_ko_KR,Term_313_nl_NL,Term_313_pl_PL,Term_313_pt_BR,Term_313_ru_RU,Term_313_uk_UA,Term_313_zh_CN,KEEP_EXACT,Standard
TERM_314,Term_314_en_US,Term_314_ar_SA,Term_314_de_DE,Term_314_es_ES,Term_314_fr_FR,Term_314_he_IL,Term_314_id_ID,Term_314_ja_JP,Term_314_ko_KR,Term_314_nl_NL,Term_314_pl_PL,Term_314_pt_BR,Term_314_ru_RU,Term_314_uk_UA,Term_314_zh_CN,KEEP_EXACT,Standard
TERM_315,Term_315_en_US,Term_315_ar_SA,Term_315_de_DE,Term_315_es_ES,Term_315_fr_FR,Term_315_he_IL,Term_315_id_ID,Term_315_ja_JP,Term_315_ko_KR,Term_315_nl_NL,Term_315_pl_PL,Term_315_pt_BR,Term_315_ru_RU,Term_315_uk_UA,Term_315_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_316,Term_316_en_US,Term_316_ar_SA,Term_316_de_DE,Term_316_es_ES,Term_316_fr_FR,Term_316_he_IL,Term_316_id_ID,Term_316_ja_JP,Term_316_ko_KR,Term_316_nl_NL,Term_316_pl_PL,Term_316_pt_BR,Term_316_ru_RU,Term_316_uk_UA,Term_316_zh_CN,KEEP_EXACT,Standard
TERM_317,Term_317_en_US,Term_317_ar_SA,Term_317_de_DE,Term_317_es_ES,Term_317_fr_FR,Term_317_he_IL,Term_317_id_ID,Term_317_ja_JP,Term_317_ko_KR,Term_317_nl_NL,Term_317_pl_PL,Term_317_pt_BR,Term_317_ru_RU,Term_317_uk_UA,Term_317_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_318,Term_318_en_US,Term_318_ar_SA,Term_318_de_DE,Term_318_es_ES,Term_318_fr_FR,Term_318_he_IL,Term_318_id_ID,Term_318_ja_JP,Term_318_ko_KR,Term_318_nl_NL,Term_318_pl_PL,Term_318_pt_BR,Term_318_ru_RU,Term_318_uk_UA,Term_318_zh_CN,KEEP_EXACT,Standard
TERM_319,Term_319_en_US,Term_319_ar_SA,Term_319_de_DE,Term_319_es_ES,Term_319_fr_FR,Term_319_he_IL,Term_319_id_ID,Term_319_ja_JP,Term_319_ko_KR,Term_319_nl_NL,Term_319_pl_PL,Term_319_pt_BR,Term_319_ru_RU,Term_319_uk_UA,Term_319_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_320,Term_320_en_US,Term_320_ar_SA,Term_320_de_DE,Term_320_es_ES,Term_320_fr_FR,Term_320_he_IL,Term_320_id_ID,Term_320_ja_JP,Term_320_ko_KR,Term_320_nl_NL,Term_320_pl_PL,Term_320_pt_BR,Term_320_ru_RU,Term_320_uk_UA,Term_320_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_321,Term_321_en_US,Term_321_ar_SA,Term_321_de_DE,Term_321_es_ES,Term_321_fr_FR,Term_321_he_IL,Term_321_id_ID,Term_321_ja_JP,Term_321_ko_KR,Term_321_nl_NL,Term_321_pl_PL,Term_321_pt_BR,Term_321_ru_RU,Term_321_uk_UA,Term_321_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_322,Term_322_en_US,Term_322_ar_SA,Term_322_de_DE,Term_322_es_ES,Term_322_fr_FR,Term_322_he_IL,Term_322_id_ID,Term_322_ja_JP,Term_322_ko_KR,Term_322_nl_NL,Term_322_pl_PL,Term_322_pt_BR,Term_322_ru_RU,Term_322_uk_UA,Term_322_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_323,Term_323_en_US,Term_323_ar_SA,Term_323_de_DE,Term_323_es_ES,Term_323_fr_FR,Term_323_he_IL,Term_323_id_ID,Term_323_ja_JP,Term_323_ko_KR,Term_323_nl_NL,Term_323_pl_PL,Term_323_pt_BR,Term_323_ru_RU,Term_323_uk_UA,Term_323_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_324,Term_324_en_US,Term_324_ar_SA,Term_324_de_DE,Term_324_es_ES,Term_324_fr_FR,Term_324_he_IL,Term_324_id_ID,Term_324_ja_JP,Term_324_ko_KR,Term_324_nl_NL,Term_324_pl_PL,Term_324_pt_BR,Term_324_ru_RU,Term_324_uk_UA,Term_324_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_325,Term_325_en_US,Term_325_ar_SA,Term_325_de_DE,Term_325_es_ES,Term_325_fr_FR,Term_325_he_IL,Term_325_id_ID,Term_325_ja_JP,Term_325_ko_KR,Term_325_nl_NL,Term_325_pl_PL,Term_325_pt_BR,Term_325_ru_RU,Term_325_uk_UA,Term_325_zh_CN,KEEP_EXACT,Standard
TERM_326,Term_326_en_US,Term_326_ar_SA,Term_326_de_DE,Term_326_es_ES,Term_326_fr_FR,Term_326_he_IL,Term_326_id_ID,Term_326_ja_JP,Term_326_ko_KR,Term_326_nl_NL,Term_326_pl_PL,Term_326_pt_BR,Term_326_ru_RU,Term_326_uk_UA,Term_326_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_327,Term_327_en_US,Term_327_ar_SA,Term_327_de_DE,Term_327_es_ES,Term_327_fr_FR,Term_327_he_IL,Term_327_id_ID,Term_327_ja_JP,Term_327_ko_KR,Term_327_nl_NL,Term_327_pl_PL,Term_327_pt_BR,Term_327_ru_RU,Term_327_uk_UA,Term_327_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_328,Term_328_en_US,Term_328_ar_SA,Term_328_de_DE,Term_328_es_ES,Term_328_fr_FR,Term_328_he_IL,Term_328_id_ID,Term_328_ja_JP,Term_328_ko_KR,Term_328_nl_NL,Term_328_pl_PL,Term_328_pt_BR,Term_328_ru_RU,Term_328_uk_UA,Term_328_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_329,Term_329_en_US,Term_329_ar_SA,Term_329_de_DE,Term_329_es_ES,Term_329_fr_FR,Term_329_he_IL,Term_329_id_ID,Term_329_ja_JP,Term_329_ko_KR,Term_329_nl_NL,Term_329_pl_PL,Term_329_pt_BR,Term_329_ru_RU,Term_329_uk_UA,Term_329_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_330,Term_330_en_US,Term_330_ar_SA,Term_330_de_DE,Term_330_es_ES,Term_330_fr_FR,Term_330_he_IL,Term_330_id_ID,Term_330_ja_JP,Term_330_ko_KR,Term_330_nl_NL,Term_330_pl_PL,Term_330_pt_BR,Term_330_ru_RU,Term_330_uk_UA,Term_330_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_331,Term_331_en_US,Term_331_ar_SA,Term_331_de_DE,Term_331_es_ES,Term_331_fr_FR,Term_331_he_IL,Term_331_id_ID,Term_331_ja_JP,Term_331_ko_KR,Term_331_nl_NL,Term_331_pl_PL,Term_331_pt_BR,Term_331_ru_RU,Term_331_uk_UA,Term_331_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_332,Term_332_en_US,Term_332_ar_SA,Term_332_de_DE,Term_332_es_ES,Term_332_fr_FR,Term_332_he_IL,Term_332_id_ID,Term_332_ja_JP,Term_332_ko_KR,Term_332_nl_NL,Term_332_pl_PL,Term_332_pt_BR,Term_332_ru_RU,Term_332_uk_UA,Term_332_zh_CN,KEEP_EXACT,Standard
TERM_333,Term_333_en_US,Term_333_ar_SA,Term_333_de_DE,Term_333_es_ES,Term_333_fr_FR,Term_333_he_IL,Term_333_id_ID,Term_333_ja_JP,Term_333_ko_KR,Term_333_nl_NL,Term_333_pl_PL,Term_333_pt_BR,Term_333_ru_RU,Term_333_uk_UA,Term_333_zh_CN,KEEP_EXACT,Standard
TERM_334,Term_334_en_US,Term_334_ar_SA,Term_334_de_DE,Term_334_es_ES,Term_334_fr_FR,Term_334_he_IL,Term_334_id_ID,Term_334_ja_JP,Term_334_ko_KR,Term_334_nl_NL,Term_334_pl_PL,Term_334_pt_BR,Term_334_ru_RU,Term_334_uk_UA,Term_334_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_335,Term_335_en_US,Term_335_ar_SA,Term_335_de_DE,Term_335_es_ES,Term_335_fr_FR,Term_335_he_IL,Term_335_id_ID,Term_335_ja_JP,Term_335_ko_KR,Term_335_nl_NL,Term_335_pl_PL,Term_335_pt_BR,Term_335_ru_RU,Term_335_uk_UA,Term_335_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_336,Term_336_en_US,Term_336_ar_SA,Term_336_de_DE,Term_336_es_ES,Term_336_fr_FR,Term_336_he_IL,Term_336_id_ID,Term_336_ja_JP,Term_336_ko_KR,Term_336_nl_NL,Term_336_pl_PL,Term_336_pt_BR,Term_336_ru_RU,Term_336_uk_UA,Term_336_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_337,Term_337_en_US,Term_337_ar_SA,Term_337_de_DE,Term_337_es_ES,Term_337_fr_FR,Term_337_he_IL,Term_337_id_ID,Term_337_ja_JP,Term_337_ko_KR,Term_337_nl_NL,Term_337_pl_PL,Term_337_pt_BR,Term_337_ru_RU,Term_337_uk_UA,Term_337_zh_CN,KEEP_LATIN,Standard
TERM_338,Term_338_en_US,Term_338_ar_SA,Term_338_de_DE,Term_338_es_ES,Term_338_fr_FR,Term_338_he_IL,Term_338_id_ID,Term_338_ja_JP,Term_338_ko_KR,Term_338_nl_NL,Term_338_pl_PL,Term_338_pt_BR,Term_338_ru_RU,Term_338_uk_UA,Term_338_zh_CN,KEEP_EXACT,Standard
TERM_339,Term_339_en_US,Term_339_ar_SA,Term_339_de_DE,Term_339_es_ES,Term_339_fr_FR,Term_339_he_IL,Term_339_id_ID,Term_339_ja_JP,Term_339_ko_KR,Term_339_nl_NL,Term_339_pl_PL,Term_339_pt_BR,Term_339_ru_RU,Term_339_uk_UA,Term_339_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_340,Term_340_en_US,Term_340_ar_SA,Term_340_de_DE,Term_340_es_ES,Term_340_fr_FR,Term_340_he_IL,Term_340_id_ID,Term_340_ja_JP,Term_340_ko_KR,Term_340_nl_NL,Term_340_pl_PL,Term_340_pt_BR,Term_340_ru_RU,Term_340_uk_UA,Term_340_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_341,Term_341_en_US,Term_341_ar_SA,Term_341_de_DE,Term_341_es_ES,Term_341_fr_FR,Term_341_he_IL,Term_341_id_ID,Term_341_ja_JP,Term_341_ko_KR,Term_341_nl_NL,Term_341_pl_PL,Term_341_pt_BR,Term_341_ru_RU,Term_341_uk_UA,Term_341_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_342,Term_342_en_US,Term_342_ar_SA,Term_342_de_DE,Term_342_es_ES,Term_342_fr_FR,Term_342_he_IL,Term_342_id_ID,Term_342_ja_JP,Term_342_ko_KR,Term_342_nl_NL,Term_342_pl_PL,Term_342_pt_BR,Term_342_ru_RU,Term_342_uk_UA,Term_342_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_343,Term_343_en_US,Term_343_ar_SA,Term_343_de_DE,Term_343_es_ES,Term_343_fr_FR,Term_343_he_IL,Term_343_id_ID,Term_343_ja_JP,Term_343_ko_KR,Term_343_nl_NL,Term_343_pl_PL,Term_343_pt_BR,Term_343_ru_RU,Term_343_uk_UA,Term_343_zh_CN,KEEP_EXACT,Standard
TERM_344,Term_344_en_US,Term_344_ar_SA,Term_344_de_DE,Term_344_es_ES,Term_344_fr_FR,Term_344_he_IL,Term_344_id_ID,Term_344_ja_JP,Term_344_ko_KR,Term_344_nl_NL,Term_344_pl_PL,Term_344_pt_BR,Term_344_ru_RU,Term_344_uk_UA,Term_344_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_345,Term_345_en_US,Term_345_ar_SA,Term_345_de_DE,Term_345_es_ES,Term_345_fr_FR,Term_345_he_IL,Term_345_id_ID,Term_345_ja_JP,Term_345_ko_KR,Term_345_nl_NL,Term_345_pl_PL,Term_345_pt_BR,Term_345_ru_RU,Term_345_uk_UA,Term_345_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_346,Term_346_en_US,Term_346_ar_SA,Term_346_de_DE,Term_346_es_ES,Term_346_fr_FR,Term_346_he_IL,Term_346_id_ID,Term_346_ja_JP,Term_346_ko_KR,Term_346_nl_NL,Term_346_pl_PL,Term_346_pt_BR,Term_346_ru_RU,Term_346_uk_UA,Term_346_zh_CN,KEEP_EXACT,Standard
TERM_347,Term_347_en_US,Term_347_ar_SA,Term_347_de_DE,Term_347_es_ES,Term_347_fr_FR,Term_347_he_IL,Term_347_id_ID,Term_347_ja_JP,Term_347_ko_KR,Term_347_nl_NL,Term_347_pl_PL,Term_347_pt_BR,Term_347_ru_RU,Term_347_uk_UA,Term_347_zh_CN,KEEP_EXACT,Standard
TERM_348,Term_348_en_US,Term_348_ar_SA,Term_348_de_DE,Term_348_es_ES,Term_348_fr_FR,Term_348_he_IL,Term_348_id_ID,Term_348_ja_JP,Term_348_ko_KR,Term_348_nl_NL,Term_348_pl_PL,Term_348_pt_BR,Term_348_ru_RU,Term_348_uk_UA,Term_348_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_349,Term_349_en_US,Term_349_ar_SA,Term_349_de_DE,Term_349_es_ES,Term_349_fr_FR,Term_349_he_IL,Term_349_id_ID,Term_349_ja_JP,Term_349_ko_KR,Term_349_nl_NL,Term_349_pl_PL,Term_349_pt_BR,Term_349_ru_RU,Term_349_uk_UA,Term_349_zh_CN,KEEP_EXACT,Standard
