path,folder,bytes,has_lodgroup_token,builtin_primitive_mesh_ref_count,mesh_filter_token_count,renderer_token_count,mesh_collider_token_count,box_collider_token_count,sphere_collider_token_count,capsule_collider_token_count,audio_source_token_count,direct_audioclip_ref_count,material_token_count,unique_guid_ref_count,missing_script_token_count,policy_flags,evidence_boundary
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_001_Flora_69E358F9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9777,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_002_Flora_79B5B1F1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9786,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_003_Flora_89880AE9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9792,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_004_Flora_995A63E1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9791,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_005_Flora_A92CBCD9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9790,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_006_Flora_B8FF15D1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9787,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_007_Flora_C8D16EC9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9781,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_008_Flora_D8A3C7C1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9788,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_009_Flora_E87620B9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9796,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_010_Flora_F84879B1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9784,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_011_Flora_081AD2A9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9785,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_012_Flora_17ED2BA1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9785,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_013_Flora_27BF8499.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9794,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_014_Flora_3791DD91.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9790,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_015_Flora_47643689.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9779,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_016_Flora_57368F81.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9779,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_017_Flora_6708E879.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9791,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_018_Flora_76DB4171.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9781,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_019_Flora_86AD9A69.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9766,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_020_Flora_967FF361.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9787,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_021_Flora_A6524C59.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9780,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_022_Flora_B624A551.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9771,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_023_Flora_C5F6FE49.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9777,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_024_Flora_D5C95741.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9788,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_025_Flora_E59BB039.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9801,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_026_Flora_F56E0931.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9790,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_027_Flora_05406229.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9779,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_028_Flora_1512BB21.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9788,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_029_Flora_24E51419.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9783,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_030_Flora_34B76D11.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9777,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_031_Flora_4489C609.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9792,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_032_Flora_545C1F01.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9795,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_033_Flora_642E77F9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9794,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_034_Flora_7400D0F1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9779,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_035_Flora_83D329E9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9789,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_036_Flora_93A582E1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9791,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_037_Flora_A377DBD9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9781,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_038_Flora_B34A34D1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9787,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_039_Flora_C31C8DC9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9792,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_040_Flora_D2EEE6C1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9795,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_041_Flora_E2C13FB9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9786,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_042_Flora_F29398B1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9785,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_043_Flora_0265F1A9.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9770,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_044_Flora_12384AA1.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9787,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_045_Flora_220AA399.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9789,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_046_Flora_31DCFC91.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9783,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_047_Flora_41AF5589.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9788,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_048_Flora_5181AE81.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9790,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral/GEN_Shallows_TubeCoral_049_Flora_61540779.prefab,Assets/_Project/Prefabs/Nature/Flora/BioForge/Shallows/TubeCoral,9788,True,0,3,3,0,0,0,0,0,0,3,4,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/Flora/PFB_Sargassum_Type2.prefab,Assets/_Project/Prefabs/Nature/Flora,10878,True,0,3,3,0,0,0,0,0,0,3,5,0,NONE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka1.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17133,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17136,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Arka_1_stonhenzh.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16256,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_blin_plosk_5_na_5_.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17191,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolder_1.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17135,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Bolder_2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16219,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolshaya_gorizontalnaya.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17216,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_donnaya_kucha.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17183,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kam_s_kuchk_3-3-1.5_.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,18802,True,0,5,5,4,0,0,0,0,0,9,12,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kamen_baz_4-4-2_m.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16892,True,0,5,5,2,0,0,0,0,0,7,9,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kamen_baz_6-4-4m.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16876,True,0,5,5,2,0,0,0,0,0,7,9,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_krugovaya.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16229,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha1.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17132,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17158,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha_3_bold.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16163,True,0,5,5,1,0,0,0,0,0,6,7,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_3_5-5-2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16875,True,0,5,5,1,0,0,0,0,0,6,11,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_4_5-5.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16222,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_5_5-5-2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16226,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kuchka_melka_1.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17177,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Ogrom_skala.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16246,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Ogromennaya_skala.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16915,True,0,5,5,1,0,0,0,0,0,6,11,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_PILLAR1.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,16229,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_pillar2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17156,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Skala2.prefab,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY,17150,True,0,5,5,1,0,0,0,0,0,6,8,0,MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
