triage_id,route_priority,owner_lane,asset_family,owner_scope,asset_path,reference_file_count,reference_token_count,first_reference_paths,evidence_trigger,required_next_owner,do_not_do,status,evidence_class,evidence_boundary
GUID_TRIAGE_0029,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8SurfaceOceanRead_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0030,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8SurfaceShoreFoam_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0031,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyCard_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0032,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyNoirGradient_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0033,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8SurfaceWetBasaltReal_1428.mat,2,21,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0034,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_H8TerrainLit_BasaltSediment_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0035,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceDropPodCharredHull_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0036,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceEmergencyAmber_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0037,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceGasGiant_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0038,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceHorizonSaltHaze_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0039,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceIslandWetBasalt_1428.mat,2,14,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0040,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceMoonCold_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0041,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceSplashFoamDirty_1428.mat,2,6,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0042,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceStormWater_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0043,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_SurfaceSunDisc_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0044,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldAmberSignal_1428.mat,2,20,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0045,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldDepthHazeSignal_1428.mat,2,50,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0046,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldFarSilhouette_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0047,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldHazeVeil_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0048,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldReadableAbyssRidge_1428.mat,2,14,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0049,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldReadableAmberPin_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0050,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldReadableColdPin_1428.mat,2,6,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0051,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldReadableWaterVeil_1428.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0052,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldRedPin_1428.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0053,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldShell_1428.mat,2,16,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0054,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/MAT_WorldThinServiceSignal_1428.mat,2,68,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0055,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_FloorCausticSoft_1443.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0056,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_FloorCausticVertex_1438.mat,2,4,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0057,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_MutedCoralAccent_1447.mat,2,48,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0058,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_MutedKelpAccent_1447.mat,2,48,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0059,P0_ACTIVE_ROUTE_REVIEW,active_world_material_readback_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_OrganicRubbleWet_1444.mat,2,2,Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ASSET_OWNER_06_OR_24_UNITY_MATERIAL_READBACK_AND_REPAIR,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
