triage_id,action_bucket,asset_family,owner_scope,asset_path,asset_extension,file_size_bytes,meta_importer,policy_flags,required_next_owner,allowed_next_step,forbidden_next_step,status,evidence_class,evidence_boundary
UNREF_GUID_0041,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/Snow.mat,.mat,3979,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0042,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_DirtyPressureGlass.mat,.mat,3970,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0043,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_FakeSiltVeil.mat,.mat,3965,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0044,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/Meshy_AI_Alien_barnacles_clust_0301230506_texture.mat,.mat,3952,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0045,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/Construction/Mat_BuildGhost_Invalid.mat,.mat,3938,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0046,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/Construction/Mat_BuildGhost_Valid.mat,.mat,3936,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0047,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/_PROLOGUE_CONTENT/Textures/Planets/pLANET/Materials/clouds0_diff.mat,.mat,3916,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0048,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_DecayAmber.mat,.mat,3906,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0049,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/Sand.mat,.mat,3895,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0050,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_BlackenedHull.mat,.mat,3893,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0051,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_WetPressureMetal.mat,.mat,3892,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0052,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_AbyssalKelpSilhouette.mat,.mat,3883,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0053,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_PlayerSuitGraphiteNoir.mat,.mat,3883,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0054,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_AbyssSilt.mat,.mat,3882,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0055,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_ReadableWetBasalt.mat,.mat,3881,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0056,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_SiltBrownBlack.mat,.mat,3880,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0057,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_ReadableAbyssNavy.mat,.mat,3877,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0058,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_BasaltWet.mat,.mat,3876,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0059,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_BlackHullNoir.mat,.mat,3876,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0060,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_WetEdgeSteel.mat,.mat,3876,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0061,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_OldAmberPaint.mat,.mat,3875,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0062,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_WornLabel.mat,.mat,3870,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0063,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_HorizonHaze.mat,.mat,3870,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0064,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_InstrumentCyan.mat,.mat,3869,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0065,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_PlayerSuitAmberLatch.mat,.mat,3868,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0066,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_ReadableCyanSoft.mat,.mat,3868,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0067,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_DimCyanPaint.mat,.mat,3865,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0068,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_ReadableWornLabelWhite.mat,.mat,3865,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0069,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_PressureHull.mat,.mat,3865,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0070,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_PlayerSuitCyanEdge.mat,.mat,3864,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0071,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_ReadableAmberHot.mat,.mat,3864,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0072,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/H8_Shell_Backdrop_DeepTeal.mat,.mat,3861,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0073,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_AbyssPlate.mat,.mat,3861,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0074,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/H8_Shell_Dock_Slate.mat,.mat,3858,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0075,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_AmberSignal.mat,.mat,3857,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0076,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_CyanSignal.mat,.mat,3855,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0077,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/RuntimeShell1428/MAT_H8Shell_RedFault.mat,.mat,3854,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_0078,MATERIAL_UNUSED_SOURCE_REVIEW,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/RuntimeVisualProof/MAT_RuntimeVisualProof_AbyssNavy.mat,.mat,3853,NativeFormatImporter,UNREFERENCED_STATIC_ASSET,UNITY_MATERIAL_READBACK_OR_MATERIAL_REPAIR_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
