"priority","family","asset_path","blocker_type","static_evidence","likely_owner_packet","required_readback","forbidden_shortcut","proof_required","status"
"P0","water_foam_caustic","Assets/_Project/Art/TEXTURES/foam.png","rejected_active_foam_contact_source","TEXTURE_ACTIVE_ROUTE_BLOCKER_DETAIL P0; disposition=REJECTED_VISIBLE_SUPPORT_ONLY; role=foam_reference_only; material_count=8; material_slots=Assets/_Project/Art/Materials/World/MAT_H8SurfaceShoreFoam_1428.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticFloorCaustics_1428.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticShoreFoamOrganic_1428.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticUnderSurfaceShimmer_1428.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/World/Photic1458/MAT_H8_SurfaceFoamTopOnly_1458.mat[_BaseMap];Assets/_Project/Art/Materials/World/Photic1459/MAT_H8_SurfaceFoamPatchCloud_1459.mat[_BaseMap];Assets/_Project/Art/Materials/World/Photic1469/MAT_H8_ShorelineFoamFine_1469.mat[_BaseMap|_MainTex];Assets/_Project/_Archive/Mat_Ocean.mat[_FoamTex]; active_scene=Assets/_Project/Scenes/02_HECTON_WORLD.unity; proxy_materials=NONE_STATIC; blocker=Rejected foam/contact source is active-route reachable.","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity Crest/ocean readback plus authored contact replacement proof.","No raw YAML, no Crest wrapper or material clone, no turquoise sheet reuse as final, no fog/darkness/bloom coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_foam_rejected_support","Assets/Crest/Crest/Textures/foam.png","rejected_active_foam_contact_source","TEXTURE_ACTIVE_ROUTE_BLOCKER_DETAIL P0; disposition=REFERENCED_TEXTURE_REVIEW_REQUIRED; role=UNRESOLVED_STATIC; material_count=1; material_slots=Assets/_Project/Art/Materials/World/MAT_SurfaceSplashFoamDirty_1428.mat[_BaseMap]; active_scene=Assets/_Project/Scenes/02_HECTON_WORLD.unity; proxy_materials=NONE_STATIC; blocker=Rejected foam/contact source is active-route reachable.","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity Crest/ocean readback plus authored contact replacement proof.","No raw YAML, no Crest wrapper or material clone, no turquoise sheet reuse as final, no fog/darkness/bloom coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/_Archive/Mat_Ocean.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_Ocean; folder_family=water_ocean_contact; shader=Assets/_Project/_Archive/HectonOcean.shader; texture_guid_refs=2; empty_slots=14; policy=EMPTY_TEXTURE_SLOTS_STATIC|CREST_ROUTE_STATIC_TOKEN; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/MAT_H8_SurfaceCrestOcean_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceCrestOcean_1428; folder_family=water_ocean_contact; shader=Assets/Crest/Crest/Shaders/Ocean.shader; texture_guid_refs=13; empty_slots=1; policy=EMPTY_TEXTURE_SLOTS_STATIC|CREST_ROUTE_STATIC_TOKEN; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/MAT_H8_SurfaceFoamRibbons_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceFoamRibbons_1428; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=0; empty_slots=2; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/MAT_H8WorldWaterMassVeil_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8WorldWaterMassVeil_1428; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=0; empty_slots=2; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/MAT_SargassumFoamDamping.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_SargassumFoamDamping; folder_family=water_ocean_contact; shader=Assets/_Project/Scripts/Plugins/Crest/Shaders/Crest_SargassumFoamDamping.shader; texture_guid_refs=0; empty_slots=1; policy=NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/Mat_Water.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_Water; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=0; empty_slots=0; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/MAT_H8SurfaceOceanRead_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8SurfaceOceanRead_1428; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=2; empty_slots=12; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/MAT_H8SurfaceShoreFoam_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8SurfaceShoreFoam_1428; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader; texture_guid_refs=2; empty_slots=0; policy=CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/MAT_SurfaceSplashFoamDirty_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_SurfaceSplashFoamDirty_1428; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader; texture_guid_refs=1; empty_slots=1; policy=EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/MAT_SurfaceStormWater_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_SurfaceStormWater_1428; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=2; empty_slots=12; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/MAT_WorldReadableWaterVeil_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_WorldReadableWaterVeil_1428; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=0; empty_slots=2; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticShoreFoamOrganic_1428.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_PhoticShoreFoamOrganic_1428; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader; texture_guid_refs=2; empty_slots=0; policy=CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticSoftWaterHaze_1430.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_PhoticSoftWaterHaze_1430; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_PhoticWaterVolume_1429.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticWaterVolumeHaze_1429.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_PhoticWaterVolumeHaze_1429; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_PhoticWaterVolume_1429.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_ShorelineFoamOrganic_1446.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_ShorelineFoamOrganic_1446; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_SurfaceFoamVertex_1437.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_SurfaceFoamBlob_1447.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceFoamBlob_1447; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_SurfaceFoamBlob_1447.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_SurfaceFoamRing_1432.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceFoamRing_1432; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader; texture_guid_refs=0; empty_slots=1; policy=NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_SurfaceFoamVertex_1437.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceFoamVertex_1437; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_SurfaceFoamVertex_1437.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_UnderwaterHorizonHaze_1437.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_UnderwaterHorizonHaze_1437; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_UnderwaterHorizonHaze_1437.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_UnderwaterSpecks_1446.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_UnderwaterSpecks_1446; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_UnderwaterSpecks_1446.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_VisibleFoamUnlit_1436.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_VisibleFoamUnlit_1436; folder_family=water_ocean_contact; shader=NONE; texture_guid_refs=0; empty_slots=2; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1453/MAT_H8_UnderwaterHazeCurtain_1454.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_UnderwaterHazeCurtain_1454; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_UnderwaterHazeCurtain_1454.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1453/MAT_H8_UnderwaterSurfaceSheet_1455.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_UnderwaterSurfaceSheet_1455; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_UnderwaterSurfaceSheet_1455.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","water_ocean_contact","Assets/_Project/Art/Materials/World/Photic1458/MAT_H8_SurfaceFoamTopOnly_1458.mat","foam_ocean_contact_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8_SurfaceFoamTopOnly_1458; folder_family=water_ocean_contact; shader=Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader; texture_guid_refs=1; empty_slots=0; policy=CUSTOM_RENDER_QUEUE_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No Crest wrapper/clone/override, no artist texture in _WD_* wave-data slots, no cheap foam plane, no fog/darkness coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
