packet_id,article_id,file,locale_count,speaker_source,duration_risk,subtitle_risk,unlock_context
P290_QUARANTINE_RELAY_FRAGMENT,applied_lore.p290_quarantine_relay_fragment,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,15,Black Keel / carrier tender,low: 17 words,low,unlock.p290_quarantine_relay_fragment | poi.quarantine_relay_fragment/poi.stale_air_counter/poi.reentry_hold_tag | biome.quarantine/biome.relay
P291_PHOTIC_MAT_CODEX_CARD,applied_lore.p291_photic_mat_codex_card,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,15,maintenance crew / field work order,low: 6 words,low,unlock.p291_photic_mat_codex_card | poi.photic_mat_scan_patch/poi.oxygen_color_sample/poi.shallow_mat_edge | biome.photic_shelf/biome.ecology
P292_GLASS_GRAZER_CODEX_CARD,applied_lore.p292_glass_grazer_codex_card,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,15,unknown damaged source,low: 7 words,low,unlock.p292_glass_grazer_codex_card | poi.glass_grazer_scan/poi.grazer_tooth_mark/poi.shallow_school_echo | biome.photic_shelf/biome.fauna
P293_LANTERN_DRIFT_CODEX_CARD,applied_lore.p293_lantern_drift_codex_card,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,15,colony worker / recovered worker record,low: 8 words,low,unlock.p293_lantern_drift_codex_card | poi.lantern_drift_scan/poi.false_safe_light/poi.plankton_route_spark | biome.photic_shelf/biome.light
P294_BRINE_VANE_CODEX_CARD,applied_lore.p294_brine_vane_codex_card,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,15,unknown damaged source,low: 10 words,low,unlock.p294_brine_vane_codex_card | poi.brine_vane_scan/poi.density_shear_sample/poi.canyon_flow_marker | biome.brine_canyon/biome.ecology
P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,applied_lore.p295_sensor_tagged_fauna_codex_card,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,15,unknown damaged source,low: 8 words,low,unlock.p295_sensor_tagged_fauna_codex_card | poi.sensor_tagged_fauna_scan/poi.biometal_tag_growth/poi.atlas_packet_echo | biome.atlas_repair/biome.fauna
P296_ABYSSAL_MACHINE_FIELD_WARNING,applied_lore.p296_abyssal_machine_field_warning,Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,15,colony worker / recovered worker record,low: 5 words,low,unlock.p296_abyssal_machine_field_warning | poi.abyssal_machine_field_warning/poi.filter_body_shadow/poi.silt_wrongness_marker | biome.abyssal_machine_field/biome.warning
P297_ATLAS_BASIN_PRESSURE_GATE,applied_lore.p297_atlas_basin_pressure_gate,Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.p297_atlas_basin_pressure_gate | poi.atlas_basin_pressure_gate/poi.service_grade_override/poi.authority_clamp_reader | biome.atlas_basin/biome.pressure_gate
P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,applied_lore.p298_factory_temple_entry_fragment,Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,15,maintenance crew / field work order,low: 9 words,low,unlock.p298_factory_temple_entry_fragment | poi.factory_temple_entry_fragment/poi.living_iron_threshold/poi.worker_tool_in_wall | biome.factory_temple/biome.atlas
P299_PAYLOAD_AUTHORITY_LAST_CHECK,applied_lore.p299_payload_authority_last_check,Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,15,insurer / quarantine relay,low: 6 words,low,unlock.p299_payload_authority_last_check | poi.payload_authority_last_check/poi.receiver_split_panel/poi.evidence_mass_warning | biome.final_payload/biome.dossier
P300_NO_CLEAN_ENDING_DOSSIER_NOTE,applied_lore.p300_no_clean_ending_dossier_note,Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,15,colony worker / recovered worker record,low: 11 words,low,unlock.p300_no_clean_ending_dossier_note | poi.no_clean_ending_dossier_note/poi.outcome_hash_board/poi.worker_name_remainder | biome.ending/biome.dossier
P301_RESOURCE_YIELD_ROW_CONTRACT,applied_lore.resource_yield_row_contract,Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,15,unknown damaged source,low: 9 words,low,unlock.resource_yield_row_contract | poi.resource_yield_schema_card/poi.sample_pressure_label/poi.custody_grade_strip | biome.authoring/biome.resource
P302_STACK_LIMIT_ROW_CONTRACT,applied_lore.stack_limit_row_contract,Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,15,unknown damaged source,low: 7 words,low,unlock.stack_limit_row_contract | poi.stack_limit_schema_card/poi.pressure_vessel_rack/poi.contamination_stage_tag | biome.inventory/biome.resource_custody
P303_ESCAPE_RECIPE_COST_ROW_CONTRACT,applied_lore.escape_recipe_cost_row_contract,Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,15,ship black box / capsule recorder,low: 9 words,low,unlock.escape_recipe_cost_row_contract | poi.escape_recipe_schema_card/poi.ascent_component_bin/poi.legal_handshake_socket | biome.escape_chain/biome.authoring
P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,applied_lore.contract_risk_reward_row_contract,Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,15,insurer / quarantine relay,low: 6 words,low,unlock.contract_risk_reward_row_contract | poi.contract_risk_schema_card/poi.claim_pool_offer_board/poi.deep_reach_clause_strip | biome.contract/biome.replay
P305_ENDING_PAYOUT_ROW_CONTRACT,applied_lore.ending_payout_row_contract,Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,15,insurer / quarantine relay,low: 7 words,low,unlock.ending_payout_row_contract | poi.ending_payout_schema_card/poi.receiver_warning_row/poi.unresolved_cost_stamp | biome.ending/biome.dossier
P306_PDA_CODEX_STATE_PROOF_CARD,applied_lore.pda_codex_state_proof_card,Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,15,unknown damaged source,low: 8 words,low,unlock.pda_codex_state_proof_card | poi.pda_codex_state_card/poi.unlock_tier_strip/poi.packet_hash_label | biome.ui/biome.dossier
P307_SCANNER_STAGE_BINDING_PROOF_CARD,applied_lore.scanner_stage_binding_proof_card,Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,15,unknown damaged source,low: 6 words,low,unlock.scanner_stage_binding_proof_card | poi.scanner_stage_card/poi.scan_percent_strip/poi.evidence_escalation_marker | biome.scanner/biome.evidence
P308_TERMINAL_SLOT_PROOF_CARD,applied_lore.terminal_slot_proof_card,Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,15,unknown damaged source,low: 8 words,low,unlock.terminal_slot_proof_card | poi.terminal_slot_proof_card/poi.baked_string_pool_label/poi.operator_surface_limit | biome.terminal/biome.localization
P309_DOSSIER_ENDING_RECORD_PROOF_CARD,applied_lore.dossier_ending_record_proof_card,Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,15,unknown damaged source,low: 5 words,low,unlock.dossier_ending_record_proof_card | poi.dossier_ending_record_card/poi.receiver_authority_badge/poi.unresolved_cost_line | biome.dossier/biome.ending
P310_LOCALIZED_OVERFLOW_PROOF_CARD,applied_lore.localized_overflow_proof_card,Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,15,insurer / quarantine relay,low: 10 words,low,unlock.localized_overflow_proof_card | poi.localized_overflow_card/poi.rtl_sample_panel/poi.cjk_subtitle_timing_strip | biome.localization/biome.ui
P311_SITE_HOME_PAGE_COMPOSITION_LOCK,applied_lore.site_home_page_composition_lock,Docs/Lore/AppliedContent/packets/RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,15,insurer / quarantine relay,low: 6 words,low,unlock.site_home_page_composition_lock | poi.site_home_composition_card/poi.pressure_hero_image_brief/poi.bad_return_caption | biome.publication/biome.site
P312_SITE_AEGIR_SYSTEM_ART_COMPOSITION_LOCK,applied_lore.site_aegir_system_art_composition_lock,Docs/Lore/AppliedContent/packets/RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,15,insurer / quarantine relay,low: 5 words,low,unlock.site_aegir_system_art_composition_lock | poi.site_aegir_art_brief/poi.orbital_window_caption/poi.relay_shadow_label | biome.publication/biome.aegir
P313_SITE_DEEP_REACH_EVIDENCE_COMPOSITION_LOCK,applied_lore.site_deep_reach_evidence_composition_lock,Docs/Lore/AppliedContent/packets/RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,15,Deep Reach / Recovery Compliance,low: 9 words,terminal black-box/meta grammar,unlock.site_deep_reach_evidence_composition_lock | poi.site_deep_reach_evidence_pair/poi.sanitized_memo_image/poi.waterline_contradiction_caption | biome.publication/biome.deep_reach
P314_SITE_ATLAS_SPOILER_COMPOSITION_LOCK,applied_lore.site_atlas_spoiler_composition_lock,Docs/Lore/AppliedContent/packets/RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.site_atlas_spoiler_composition_lock | poi.site_atlas_spoiler_gate_layout/poi.redacted_factory_temple_image/poi.payload_warning_toggle | biome.publication/biome.atlas
P315_SOCIAL_DEV_NOTE_COPY_LOCK,applied_lore.social_dev_note_copy_lock,Docs/Lore/AppliedContent/packets/RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,15,insurer / quarantine relay,low: 5 words,low,unlock.social_dev_note_copy_lock | poi.social_dev_note_card/poi.caption_asset_match_label/poi.no_claim_warning_stamp | biome.publication/biome.copy
P316_FIRST_HOUR_PLACEMENT_PRIORITY_LOCK,applied_lore.first_hour_placement_priority_lock,Docs/Lore/AppliedContent/packets/RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,15,Deep Reach / Recovery Compliance,low: 7 words,low,unlock.first_hour_placement_priority_lock | poi.first_hour_priority_board/poi.capsule_p63_anchor_list/poi.first_lie_trace_pair | biome.first_hour/biome.placement
P317_MID_DEPTH_ROUTE_PLACEMENT_PRIORITY_LOCK,applied_lore.mid_depth_route_placement_priority_lock,Docs/Lore/AppliedContent/packets/RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,15,unknown damaged source,low: 8 words,authoring/meta wording,unlock.mid_depth_route_placement_priority_lock | poi.mid_depth_priority_board/poi.brine_ladder_anchor/poi.route_warning_anchor | biome.brine_canyon/biome.placement
P318_ECOLOGY_SCAN_PLACEMENT_PRIORITY_LOCK,applied_lore.ecology_scan_placement_priority_lock,Docs/Lore/AppliedContent/packets/RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,terminal black-box/meta grammar,unlock.ecology_scan_placement_priority_lock | poi.ecology_scan_priority_board/poi.specimen_route_sign/poi.atlas_tag_behavior_anchor | biome.ecology/biome.placement
P319_FINAL_DESCENT_PLACEMENT_PRIORITY_LOCK,applied_lore.final_descent_placement_priority_lock,Docs/Lore/AppliedContent/packets/RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,15,Atlas fragment / maintenance telemetry,low: 7 words,authoring/meta wording,unlock.final_descent_placement_priority_lock | poi.final_descent_priority_board/poi.atlas_gate_anchor_list/poi.payload_authority_anchor | biome.final_descent/biome.placement
P320_TERMINAL_BACKLOG_TRIAGE_LOCK,applied_lore.terminal_backlog_triage_lock,Docs/Lore/AppliedContent/packets/RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.terminal_backlog_triage_lock | poi.terminal_backlog_triage_card/poi.route_decision_terminal_anchor/poi.text_wall_reject_stamp | biome.terminal/biome.placement
P321_BLACK_KEEL_CLAIM_POOL_CHARTER,applied_lore.black_keel_claim_pool_charter,Docs/Lore/AppliedContent/packets/RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,15,Black Keel / carrier tender,low: 16 words,low,unlock.black_keel_claim_pool_charter | poi.black_keel_charter_card/poi.claim_pool_registry_strip/poi.carrier_debt_socket | biome.orbit/biome.contract
P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,applied_lore.masked_deep_reach_beneficiary_clause,Docs/Lore/AppliedContent/packets/RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,15,Deep Reach / Recovery Compliance,low: 17 words,low,unlock.masked_deep_reach_beneficiary_clause | poi.beneficiary_clause_redaction/poi.priority_channel_stamp/poi.deep_reach_proxy_holder | biome.contract/biome.deep_reach
P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,applied_lore.orbital_recovery_window_protocol,Docs/Lore/AppliedContent/packets/RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,15,Black Keel / carrier tender,low: 14 words,low,unlock.orbital_recovery_window_protocol | poi.orbital_window_clock/poi.aegir_magnetic_forecast/poi.recovery_vector_board | biome.orbit/biome.aegir
P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,applied_lore.salvage_carrier_autonomy_limits,Docs/Lore/AppliedContent/packets/RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,15,Black Keel / carrier tender,low: 14 words,low,unlock.salvage_carrier_autonomy_limits | poi.carrier_autonomy_table/poi.no_surface_drop_stamp/poi.tender_mass_limit_warning | biome.orbit/biome.hardware
P325_PLAYER_LIEN_CONTRACT_START_CARD,applied_lore.player_lien_contract_start_card,Docs/Lore/AppliedContent/packets/RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,15,unknown damaged source,low: 12 words,low,unlock.player_lien_contract_start_card | poi.player_lien_start_card/poi.contract_risk_field/poi.ex_deep_reach_key_line | biome.first_hour/biome.contract
P326_SANITIZED_ACCIDENT_REPLY_WINDOW,applied_lore.sanitized_accident_reply_window,Docs/Lore/AppliedContent/packets/RS066_DEEP_REACH_PRESENT_COMMS_CHAIN.packets.json,15,Deep Reach / Recovery Compliance,low: 16 words,low,unlock.sanitized_accident_reply_window | poi.sanitized_reply_packet/poi.deep_reach_window_clock/poi.room_evidence_conflict | biome.first_hour/biome.deep_reach
P327_LEGAL_INSURANCE_AUTOMATED_PING,applied_lore.legal_insurance_automated_ping,Docs/Lore/AppliedContent/packets/RS066_DEEP_REACH_PRESENT_COMMS_CHAIN.packets.json,15,Black Keel / carrier tender,low: 17 words,low,unlock.legal_insurance_automated_ping | poi.legal_ping_queue/poi.insurance_delay_stamp/poi.no_rescue_priority_notice | biome.contract/biome.orbit
P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,applied_lore.recovery_compliance_coordinate_demand,Docs/Lore/AppliedContent/packets/RS066_DEEP_REACH_PRESENT_COMMS_CHAIN.packets.json,15,Deep Reach / Recovery Compliance,low: 7 words,low,unlock.recovery_compliance_coordinate_demand | poi.coordinate_demand_packet/poi.payload_receiver_toggle/poi.compliance_threat_line | biome.deep_reach/biome.contract
P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,applied_lore.deep_reach_faction_message_split,Docs/Lore/AppliedContent/packets/RS066_DEEP_REACH_PRESENT_COMMS_CHAIN.packets.json,15,Deep Reach / Recovery Compliance,low: 9 words,low,unlock.deep_reach_faction_message_split | poi.conflicting_dr_messages/poi.asset_silence_stamp/poi.old_engineer_warning | biome.deep_reach/biome.truth
P330_BLACKOUT_WINDOW_SIGNAL_DECAY,applied_lore.blackout_window_signal_decay,Docs/Lore/AppliedContent/packets/RS066_DEEP_REACH_PRESENT_COMMS_CHAIN.packets.json,15,insurer / quarantine relay,low: 8 words,low,unlock.blackout_window_signal_decay | poi.signal_decay_meter/poi.aegir_shadow_window/poi.last_good_packet_record | biome.aegir/biome.comms
P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,applied_lore.conductive_biofilm_repair_bus,Docs/Lore/AppliedContent/packets/RS067_ATLAS_REPAIR_NETWORK_MECHANICS.packets.json,15,Atlas fragment / maintenance telemetry,low: 14 words,low,unlock.conductive_biofilm_repair_bus | poi.conductive_biofilm_bus/poi.wet_cable_skin/poi.repair_current_trace | biome.atlas/biome.ecology
P332_ACOUSTIC_FILTER_ORGAN_RELAY,applied_lore.acoustic_filter_organ_relay,Docs/Lore/AppliedContent/packets/RS067_ATLAS_REPAIR_NETWORK_MECHANICS.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.acoustic_filter_organ_relay | poi.acoustic_filter_organ/poi.relay_flesh_resonator/poi.pinger_biological_echo | biome.atlas/biome.comms
P333_SHELL_SEALANT_PRESSURE_GROWTH,applied_lore.shell_sealant_pressure_growth,Docs/Lore/AppliedContent/packets/RS067_ATLAS_REPAIR_NETWORK_MECHANICS.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.shell_sealant_pressure_growth | poi.shell_sealant_growth/poi.fracture_lip_biomatter/poi.bad_seal_warning | biome.atlas/biome.hardware
P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,applied_lore.sensor_tagged_fauna_feedback_loop,Docs/Lore/AppliedContent/packets/RS067_ATLAS_REPAIR_NETWORK_MECHANICS.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.sensor_tagged_fauna_feedback_loop | poi.sensor_tagged_fauna_loop/poi.old_tag_new_growth/poi.behavior_sampling_warning | biome.atlas/biome.fauna
P335_VENT_MICRONODE_POWER_NEST,applied_lore.vent_micronode_power_nest,Docs/Lore/AppliedContent/packets/RS067_ATLAS_REPAIR_NETWORK_MECHANICS.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.vent_micronode_power_nest | poi.vent_micronode_nest/poi.thermal_logic_patch/poi.drone_charge_scar | biome.atlas/biome.vent
P336_MATERIAL_EXIT_RECEIPT_AUDIT,applied_lore.material_exit_receipt_audit,Docs/Lore/AppliedContent/packets/RS068_FALSE_EXIT_AFTER_ACTION_RECORDS.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.material_exit_receipt_audit | poi.material_exit_receipt/poi.unreconciled_name_list/poi.payout_after_action_card | biome.ending/biome.contract
P337_PARTIAL_RETURN_LIEN_EXTENSION,applied_lore.partial_return_lien_extension,Docs/Lore/AppliedContent/packets/RS068_FALSE_EXIT_AFTER_ACTION_RECORDS.packets.json,15,insurer / quarantine relay,low: 14 words,low,unlock.partial_return_lien_extension | poi.partial_return_lien_notice/poi.same_seed_return_stamp/poi.carrier_reentry_clause | biome.ending/biome.replay
P338_QUARANTINE_HOLD_INTERROGATION_RECORD,applied_lore.quarantine_hold_interrogation_record,Docs/Lore/AppliedContent/packets/RS068_FALSE_EXIT_AFTER_ACTION_RECORDS.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.quarantine_hold_interrogation_record | poi.quarantine_hold_record/poi.biological_custody_tag/poi.receiver_interrogation_clip | biome.ending/biome.quarantine
P339_CORPORATE_COORDINATE_CAPTURE_RECORD,applied_lore.corporate_coordinate_capture_record,Docs/Lore/AppliedContent/packets/RS068_FALSE_EXIT_AFTER_ACTION_RECORDS.packets.json,15,Atlas fragment / maintenance telemetry,low: 7 words,terminal black-box/meta grammar,unlock.corporate_coordinate_capture_record | poi.coordinate_capture_record/poi.deep_reach_receiver_stamp/poi.route_erasure_warning | biome.ending/biome.deep_reach
P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,applied_lore.public_ledger_aftershock_record,Docs/Lore/AppliedContent/packets/RS068_FALSE_EXIT_AFTER_ACTION_RECORDS.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.public_ledger_aftershock_record | poi.public_ledger_aftershock/poi.evidence_mirror_notice/poi.no_control_warning | biome.ending/biome.truth
P341_NEEDLEPROBE_PRECURSOR_PROGRAM,applied_lore.needleprobe_precursor_program,Docs/Lore/AppliedContent/packets/RS069_SHIP_TECH_TRANSIT_ENCYCLOPEDIA.packets.json,15,insurer / quarantine relay,low: 18 words,low,unlock.needleprobe_precursor_program | poi.ran_probe_archive/poi.pellet_lane_log/poi.old_route_receiver | biome.orbit/biome.archive
P342_BEAM_SAIL_AND_PELLET_LANE,applied_lore.beam_sail_and_pellet_lane,Docs/Lore/AppliedContent/packets/RS069_SHIP_TECH_TRANSIT_ENCYCLOPEDIA.packets.json,15,unknown damaged source,medium: 19 words,low,unlock.beam_sail_and_pellet_lane | poi.transit_lane_record/poi.pellet_stream_warning/poi.braking_reserve_chart | biome.orbit/biome.contract
P343_SEED_SHIP_BRAKING_ARCHITECTURE,applied_lore.seed_ship_braking_architecture,Docs/Lore/AppliedContent/packets/RS069_SHIP_TECH_TRANSIT_ENCYCLOPEDIA.packets.json,15,unknown damaged source,low: 9 words,low,unlock.seed_ship_braking_architecture | poi.seed_ship_archive/poi.braking_debris_marker/poi.colony_assembly_record | biome.archive/biome.colony
P344_SYSTEM_CARRIER_TUG_STACK,applied_lore.system_carrier_tug_stack,Docs/Lore/AppliedContent/packets/RS069_SHIP_TECH_TRANSIT_ENCYCLOPEDIA.packets.json,15,Black Keel / carrier tender,low: 16 words,low,unlock.system_carrier_tug_stack | poi.black_keel_stack_spec/poi.claim_pool_tug_record/poi.cargo_custody_lock | biome.orbit/biome.contract
P345_BLACK_KEEL_BATHYDROP_INTERFACE,applied_lore.black_keel_bathydrop_interface,Docs/Lore/AppliedContent/packets/RS069_SHIP_TECH_TRANSIT_ENCYCLOPEDIA.packets.json,15,Black Keel / carrier tender,low: 17 words,low,unlock.black_keel_bathydrop_interface | poi.bathydrop_damage_panel/poi.ascent_latch_sample/poi.comms_mast_flood_log | biome.shallow/biome.engineering
P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,applied_lore.aegir_primary_light_and_radiation,Docs/Lore/AppliedContent/packets/RS070_AEGIR_MOON_SYSTEM_ATLAS.packets.json,15,unknown damaged source,medium: 25 words,low,unlock.aegir_primary_light_and_radiation | poi.stellar_card/poi.radiation_schedule/poi.magnetosphere_window_log | biome.orbit/biome.system
P347_INNER_RELAY_MOON_TRAFFIC_ROLE,applied_lore.inner_relay_moon_traffic_role,Docs/Lore/AppliedContent/packets/RS070_AEGIR_MOON_SYSTEM_ATLAS.packets.json,15,Atlas fragment / maintenance telemetry,low: 18 words,low,unlock.inner_relay_moon_traffic_role | poi.inner_moon_beacon_log/poi.relay_geometry_chart/poi.radiation_traffic_warning | biome.orbit/biome.system
P348_ICE_SCATTER_MOON_HAZARD_ROLE,applied_lore.ice_scatter_moon_hazard_role,Docs/Lore/AppliedContent/packets/RS070_AEGIR_MOON_SYSTEM_ATLAS.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.ice_scatter_moon_hazard_role | poi.ice_scatter_hazard_log/poi.debris_lane_warning/poi.salvage_rumor_card | biome.orbit/biome.system
P349_HECTON8_MID_ORBIT_TIDE_ROLE,applied_lore.hecton8_mid_orbit_tide_role,Docs/Lore/AppliedContent/packets/RS070_AEGIR_MOON_SYSTEM_ATLAS.packets.json,15,unknown damaged source,low: 18 words,low,unlock.hecton8_mid_orbit_tide_role | poi.hecton8_tide_record/poi.mid_orbit_marker/poi.drowned_crust_orbit_note | biome.orbit/biome.ocean
P350_OUTER_DEAD_BEACON_MOON_ROLE,applied_lore.outer_dead_beacon_moon_role,Docs/Lore/AppliedContent/packets/RS070_AEGIR_MOON_SYSTEM_ATLAS.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.outer_dead_beacon_moon_role | poi.dead_beacon_ping/poi.outer_relay_solver/poi.bad_ephemeris_note | biome.orbit/biome.comms
P351_DROWNED_CRUST_STRATA_GUIDE,applied_lore.drowned_crust_strata_guide,Docs/Lore/AppliedContent/packets/RS071_HECTON8_GEOLOGY_RESOURCE_FIELDGUIDE.packets.json,15,unknown damaged source,low: 11 words,low,unlock.drowned_crust_strata_guide | poi.drowned_strata_slate/poi.pressure_glass_shelf/poi.extraction_scar_map | biome.geology/biome.ocean
P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,applied_lore.brine_canyon_density_ladder_guide,Docs/Lore/AppliedContent/packets/RS071_HECTON8_GEOLOGY_RESOURCE_FIELDGUIDE.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.brine_canyon_density_ladder_guide | poi.brine_density_slate/poi.current_shelf_marker/poi.pressure_boundary_probe | biome.brine/biome.geology
P353_VENT_FORGE_FIELD_PROCESS_GUIDE,applied_lore.vent_forge_field_process_guide,Docs/Lore/AppliedContent/packets/RS071_HECTON8_GEOLOGY_RESOURCE_FIELDGUIDE.packets.json,15,maintenance crew / field work order,low: 12 words,low,unlock.vent_forge_field_process_guide | poi.vent_forge_sample/poi.cooling_path_tag/poi.sulfide_brine_probe | biome.vent/biome.resource
P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,applied_lore.blue_debt_pressure_history_guide,Docs/Lore/AppliedContent/packets/RS071_HECTON8_GEOLOGY_RESOURCE_FIELDGUIDE.packets.json,15,colony worker / recovered worker record,low: 11 words,low,unlock.blue_debt_pressure_history_guide | poi.blue_debt_sample/poi.xenon_omega_ledger/poi.pressure_history_stamp | biome.resource/biome.deep
P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,applied_lore.pressure_glass_and_sealant_guide,Docs/Lore/AppliedContent/packets/RS071_HECTON8_GEOLOGY_RESOURCE_FIELDGUIDE.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.pressure_glass_and_sealant_guide | poi.pressure_glass_fracture/poi.sealant_growth_edge/poi.atlas_damage_map | biome.geology/biome.atlas
P356_PRESSURE_BUNK_SHIFT_ROUTINE,applied_lore.pressure_bunk_shift_routine,Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,15,insurer / quarantine relay,low: 8 words,low,unlock.pressure_bunk_shift_routine | poi.shift_bunk_slate/poi.pump_tone_schedule/poi.tool_custody_tag | biome.colony/biome.safe_module
P357_CANTEEN_WATER_LEDGER,applied_lore.canteen_water_ledger,Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,15,maintenance crew / field work order,low: 7 words,low,unlock.canteen_water_ledger | poi.canteen_water_ledger/poi.meal_token_board/poi.pump_room_correction_note | biome.colony/biome.safe_module
P358_TOOL_CERTIFICATION_RITUALS,applied_lore.tool_certification_rituals,Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,15,maintenance crew / field work order,low: 11 words,low,unlock.tool_certification_rituals | poi.tool_cert_board/poi.sealant_cartridge_stamp/poi.pressure_glove_signature | biome.colony/biome.engineering
P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,applied_lore.worker_community_no_family_hook_rule,Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,15,colony worker / recovered worker record,low: 7 words,low,unlock.worker_community_no_family_hook_rule | poi.story_boundary_card/poi.former_deep_reach_record/poi.marauder_professional_note | biome.colony/biome.contract
