record_id,source_asset_path,source_type,material_name,slot,slot_role,category,reference_state,reference_guid,resolved_texture_path,target_texture_path,generated_asset_guid,priority,target_resolution,albedo_compression,normal_compression,orm_compression,estimated_vram_mib,stub_reasons,prompt_id,issue_detail
1aa00c27fc8a,Assets/_Project/_PROLOGUE_CONTENT/Models/ceiling_10.fbx,fbx,ceiling_10,EmbeddedTexturePath_1,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/ceiling_10_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0050,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
35bbe2540dd9,Assets/_Project/_PROLOGUE_CONTENT/Models/ceiling_10.fbx,fbx,ceiling_10,EmbeddedTexturePath_2,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/ceiling_10_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0051,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
dbd4681aff20,Assets/_Project/_PROLOGUE_CONTENT/Models/ceiling_10.fbx,fbx,ceiling_10,EmbeddedTexturePath_3,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/ceiling_10_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\trimsheet_normal.tga,SHINOBU_361_PROMPT_0052,embedded texture path not found in Assets/_Project: s\trimsheet_normal.tga
d5682c030720,Assets/_Project/_PROLOGUE_CONTENT/Models/ceiling_10.fbx,fbx,ceiling_10,EmbeddedTexturePath_4,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/ceiling_10_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0053,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
1c2fa65d8a61,Assets/_Project/_PROLOGUE_CONTENT/Models/ceiling_10.fbx,fbx,ceiling_10,EmbeddedTexturePath_5,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/ceiling_10_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0054,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
6e1e992a3d86,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_0,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,trimsheet_normal.tga,SHINOBU_361_PROMPT_0055,embedded texture path not found in Assets/_Project: trimsheet_normal.tga
9b811aabd4e1,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_1,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0056,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
d614eb3cc226,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_2,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0057,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
033912ec1ca3,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_3,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,stripes_basecolor.png,SHINOBU_361_PROMPT_0058,embedded texture path not found in Assets/_Project: stripes_basecolor.png
085a152c2611,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_4,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0059,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
5c5cfabedaf4,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_5,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0060,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
d103dff83b7c,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_6,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\trimsheet_normal.tga,SHINOBU_361_PROMPT_0061,embedded texture path not found in Assets/_Project: s\trimsheet_normal.tga
9ae2189e03b7,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_7,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0062,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
af38ab39cd73,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_8,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0063,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
5fa628f861c5,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_9,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\stripes_basecolor.png,SHINOBU_361_PROMPT_0064,embedded texture path not found in Assets/_Project: s\stripes_basecolor.png
3b16a0a5ee49,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_10,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0065,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
f98e88eda0f3,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_05.fbx,fbx,floor_05,EmbeddedTexturePath_11,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_05_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0066,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
2b7bb78014fd,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_0,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,trimsheet_normal.tga,SHINOBU_361_PROMPT_0067,embedded texture path not found in Assets/_Project: trimsheet_normal.tga
c812a6d02979,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_1,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0068,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
994d33934da6,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_2,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0069,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
317441230fbe,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_3,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\trimsheet_normal.tga,SHINOBU_361_PROMPT_0070,embedded texture path not found in Assets/_Project: s\trimsheet_normal.tga
90dd89fa09f2,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_4,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0071,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
7968aa5e9224,Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,fbx,floor_large_8x8,EmbeddedTexturePath_5,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/floor_large_8x8_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0072,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
7944686fe4f5,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_0,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,trimsheet_normal.tga,SHINOBU_361_PROMPT_0073,embedded texture path not found in Assets/_Project: trimsheet_normal.tga
47c0ada1b329,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_1,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0074,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
b5a09d1c87e1,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_2,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0075,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
1a45cb8b61e2,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_3,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,stripes_basecolor.png,SHINOBU_361_PROMPT_0076,embedded texture path not found in Assets/_Project: stripes_basecolor.png
a9ad92c1af6f,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_4,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0077,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
f6a47bdc22e3,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_5,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0078,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
1eabb77115d9,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_6,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\trimsheet_normal.tga,SHINOBU_361_PROMPT_0079,embedded texture path not found in Assets/_Project: s\trimsheet_normal.tga
0f1c0e3cbe78,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_7,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0080,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
4dca4378a015,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_8,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga,SHINOBU_361_PROMPT_0081,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\trimsheet_normal.tga
8b77696912bc,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_9,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,s\stripes_basecolor.png,SHINOBU_361_PROMPT_0082,embedded texture path not found in Assets/_Project: s\stripes_basecolor.png
bde04d6c0ad4,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_10,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0083,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
96731514d8de,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_2x3_a.fbx,fbx,wall_01_2x3_a,EmbeddedTexturePath_11,ALBEDO,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_2x3_a_stripes_basecolor_Albedo.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,\_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png,SHINOBU_361_PROMPT_0084,embedded texture path not found in Assets/_Project: \_projects\scifi_2\unity\scifi_2\assets\scifi\textures\stripes_basecolor.png
9b891403d2d4,Assets/_Project/_PROLOGUE_CONTENT/Models/wall_01_4x3_c.fbx,fbx,wall_01_4x3_c,EmbeddedTexturePath_0,NORMAL,HABITAT_INTERIORS,MISSING_EMBEDDED_TEXTURE,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/wall_01_4x3_c_trimsheet_normal_Normal.png,PENDING_UNITY_META_GUID,BLOCKER,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,trimsheet_normal.tga,SHINOBU_361_PROMPT_0085,embedded texture path not found in Assets/_Project: trimsheet_normal.tga
