"Path","Width","Height","StandaloneFormat","TextureCompression","EstimatedRGBA32MB","PotentialSavingsMB","Flags","CinematicFake"
"Assets/Feel/MMTools/Tools/MMVFX/MMPalette/MMLowPolyPalette.png","512","512","Automatic","Compressed","1.000","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesBlackSun.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesBolt.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesDust.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesEclipse.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesExplosion.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesFlare.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesFlash.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesGamma.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesHit.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesJab.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesLight.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesSlash.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesSmoke.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesStar.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesStorm.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMParticles/MMParticlesWhirlwind.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp0.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp1.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp2.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp3.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp4.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp5.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp6.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRamps/MMRamp7.png","256","256","Automatic","Compressed","0.333","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleBubble1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle2NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleCircle3NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleRosace1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSaw1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSaw2NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSpiral1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSpiral2NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSquare1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleWaves1NM.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC5 normal plus detail-normal atlas"
"Assets/Feel/MMTools/Tools/MMVision/ConeOfVisionAlpha.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Sprites/NVBall.png","128","128","Automatic","Compressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Sprites/NVBallParticle.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/CarDemo/Sprites/NVCar.png","512","512","Automatic","Compressed","1.000","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/CarDemo/Sprites/NVCarWheel.png","64","64","Automatic","Compressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Sprites/NVPresetsIcons.png","1024","1024","Automatic","Compressed","4.000","3.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/RegularPresetsDemo/Sprites/RegularPresetsIcons.png","1024","1024","Automatic","Compressed","4.000","3.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NV1x1White.png","1","1","Automatic","Compressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NV3Cols.png","83","64","Automatic","Compressed","0.020","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NV3Dots.png","128","64","Automatic","Compressed","0.031","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NV7Dots.png","64","64","Automatic","Compressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVArrow.png","64","64","Automatic","Compressed","0.016","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVDottedPattern.png","1024","64","Automatic","Compressed","0.250","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVKnob.png","512","512","Automatic","Compressed","1.000","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVLogoNice.png","1024","128","Automatic","Compressed","0.500","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVLogoVibrations.png","1024","128","Automatic","Compressed","0.500","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVPaginationDot.png","32","32","Automatic","Compressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVRoundedCorners.png","128","128","Automatic","Compressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVRoundedCornersBig.png","128","128","Automatic","Uncompressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVSwitchBackground.png","128","128","Automatic","Compressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVSwitchIndicator.png","128","128","Automatic","Compressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVSwitchKnob.png","128","128","Automatic","Compressed","0.063","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Demo/_Common/Sprites/NVVerticalProgressBar.png","60","155","Automatic","Compressed","0.035","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Scripts/Components/Icons/HapticReceiverIcon.png","300","300","Automatic","Compressed","0.458","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Feel/NiceVibrations/Scripts/Components/Icons/HapticSourceIcon.png","300","300","Automatic","Compressed","0.458","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Editor/drop.png","120","120","Automatic","Compressed","0.055","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Editor/dropPro.png","120","120","Automatic","Compressed","0.055","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Editor/help_gpui.png","24","24","Automatic","Compressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Editor/help_gpui_active.png","24","24","Automatic","Compressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Editor/previewBox.png","16","16","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Noise/Fractal_Simplex_grayscale.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/GPUInstancer/Resources/Textures/Noise/Fractal_Simplex_normal.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/Graphy - Ultimate Stats Monitor/Textures/2x2_Texture.png","2","2","ARGB32","Compressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Graphy - Ultimate Stats Monitor/Textures/Debugger_Logo_Dark.png","172","36","Automatic","Uncompressed","0.024","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Graphy - Ultimate Stats Monitor/Textures/Debugger_Logo_White.png","172","36","Automatic","Uncompressed","0.024","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Graphy - Ultimate Stats Monitor/Textures/Manager_Logo_Dark.png","172","36","Automatic","Uncompressed","0.024","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Graphy - Ultimate Stats Monitor/Textures/Manager_Logo_White.png","172","36","Automatic","Uncompressed","0.024","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/Graphy - Ultimate Stats Monitor/Textures/Rounded_Rect_10px.png","20","20","Automatic","Compressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MantisLODEditor/Guide/background.png","738","1","Automatic","Compressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MantisLODEditor/Guide/bar.png","738","55","Automatic","Compressed","0.206","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MantisLODEditor/Guide/footer.png","738","53","Automatic","Compressed","0.199","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MantisLODEditor/Guide/header.png","738","111","Automatic","Compressed","0.417","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MantisLODEditor/Guide/tab_back.png","676","37","Automatic","Compressed","0.127","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/DrawButton.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/DrawButton_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/DrawIcon.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/pro/DrawButton.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/pro/DrawButton_pressed.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/pro/DrawIcon.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Add.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Adjust.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/AnyIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/AnyOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Beach.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Biome.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Blend.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Blur.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushGrassIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushGrassOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushHeightIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushHeightOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushObjectsIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushObjectsOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushTexturesIn.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/BrushTexturesOut.png","36","36","Automatic","Uncompressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
