severity,status,evidence_class,visual_acceptance,issue_type,route_band,path,line,object_hint,slot_or_property,file_id,guid,resolved_path,detail,recommended_next_proof
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1453/MAT_H8_HeroTubeCoralAmber_1453.mat,53,MAT_H8_HeroTubeCoralAmber_1453,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1453/MAT_H8_HeroTubeCoralCyan_1453.mat,29,MAT_H8_HeroTubeCoralCyan_1453,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1453/MAT_H8_HeroTubeCoralCyan_1453.mat,53,MAT_H8_HeroTubeCoralCyan_1453,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticCoralBranching_1457.mat,72,MAT_H8_PhoticCoralBranching_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticCoralBrittle_1457.mat,56,MAT_H8_PhoticCoralBrittle_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticCoralLow_1457.mat,59,MAT_H8_PhoticCoralLow_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticCoralMassive_1457.mat,72,MAT_H8_PhoticCoralMassive_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticCoralPlate_1457.mat,72,MAT_H8_PhoticCoralPlate_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticKelpPatch_1457.mat,69,MAT_H8_PhoticKelpPatch_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/World/Photic1457/MAT_H8_PhoticKelpTall_1457.mat,56,MAT_H8_PhoticKelpTall_1457,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_coral_branching.mat,72,MAT_family_coral_branching,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_coral_brittle.mat,56,MAT_family_coral_brittle,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_coral_low.mat,59,MAT_family_coral_low,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_coral_massive.mat,72,MAT_family_coral_massive,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_coral_plate.mat,72,MAT_family_coral_plate,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_creature_zone_reef_apex.mat,42,MAT_family_creature_zone_reef_apex,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_creature_zone_reef_apex.mat,66,MAT_family_creature_zone_reef_apex,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_kelp_abyssal.mat,69,MAT_family_kelp_abyssal,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_kelp_canopy.mat,69,MAT_family_kelp_canopy,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_kelp_patch_dense.mat,69,MAT_family_kelp_patch_dense,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_kelp_tall.mat,56,MAT_family_kelp_tall,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_shelf_large.mat,29,MAT_family_rock_shelf_large,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_shelf_large.mat,53,MAT_family_rock_shelf_large,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_ruin_cluster_medium.mat,42,MAT_family_ruin_cluster_medium,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_ruin_cluster_medium.mat,66,MAT_family_ruin_cluster_medium,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldSupport/Mat_Support_ReefApex.mat,42,Mat_Support_ReefApex,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Art/Materials/WorldSupport/Mat_Support_ReefApex.mat,66,Mat_Support_ReefApex,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,42,MAT_family_ruin_cluster_medium_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,66,MAT_family_ruin_cluster_medium_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,42,MAT_family_coral_branching_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,66,MAT_family_coral_branching_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,29,MAT_family_coral_low_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,53,MAT_family_coral_low_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,29,MAT_family_coral_massive_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,53,MAT_family_coral_massive_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_plate_Placeholder.mat,29,MAT_family_coral_plate_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_plate_Placeholder.mat,53,MAT_family_coral_plate_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_canopy_Placeholder.mat,42,MAT_family_kelp_canopy_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_canopy_Placeholder.mat,66,MAT_family_kelp_canopy_Placeholder,_MainTex,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,EMPTY_BASE_TEXTURE_SLOT,surface_sky_photic_medium_product_face,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_patch_dense_Placeholder.mat,29,MAT_family_kelp_patch_dense_Placeholder,_BaseMap,0,,,Primary/base texture property is empty in material source.,"Unity owner must inspect material role in Editor, bind authored texture/PBR replacement if needed, then capture route proof."
