path,release_set_id,packet_id,article_id,voice,speaker_or_institution,unlock_context,poi_context,locale_coverage,terminal_locale_coverage,draft_locale_rows,mojibake_rows,missing_locales,changed_by_1774,locale_review_state,sample_en
Docs/Lore/AppliedContent/packets/RS012_PLAYER_LIABILITY_ESCAPE.packets.json,RS012_PLAYER_LIABILITY_ESCAPE,P059_ESCAPE_CHAIN_ASSEMBLY,hecton8.escape_chain_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_escape_chain_assembly,poi.ascent_cradle;poi.pressure_clamp;poi.guidance_core,15/15,15/15,13,0,,no,inventory_only,ASCENT PACKAGE: acoustic relay spine missing. Clamp ring rating insufficient. Guidance core absent. Charge cradle empty. Quarantine handshake unresolved. Evidence payload optional but alters recovery authority.
Docs/Lore/AppliedContent/packets/RS012_PLAYER_LIABILITY_ESCAPE.packets.json,RS012_PLAYER_LIABILITY_ESCAPE,P060_FIRST_HOUR_SPINE,hecton8.first_hour_spine,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.first_first_hour_spine,poi.shallow_pump_annex;poi.first_safe_module;poi.repair_biomass_trace,15/15,15/15,13,0,,no,inventory_only,"SHALLOW ANNEX: pump restart valid. Incident packet cached. Atlas repair growth found around cable, tool fragment, residue."
Docs/Lore/AppliedContent/packets/RS013_COLONY_ATLAS_MAINTENANCE.packets.json,RS013_COLONY_ATLAS_MAINTENANCE,P061_MAINTENANCE_ECOLOGY,hecton8.maintenance_ecology,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_maintenance_ecology,poi.biofilm_cable;poi.acoustic_filter_colony;poi.vent_micro_node,15/15,15/15,13,0,,no,inventory_only,ATLAS ECOLOGY: biofilm bridge stable. Filter colony repeats pulse. Shell seal closes fracture. Fauna tag returns sensor packets.
Docs/Lore/AppliedContent/packets/RS013_COLONY_ATLAS_MAINTENANCE.packets.json,RS013_COLONY_ATLAS_MAINTENANCE,P062_MARA_VENN_TIDE_MODEL,hecton8.mara_venn_tide_model,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_mara_venn_tide_model,poi.tide_model_terminal;poi.glacier_warning;poi.risk_downgrade,15/15,15/15,13,0,,no,inventory_only,"Venn, M. Tail-risk revision submitted. Cryosphere shear model exceeds evacuation capacity under Aegir spring geometry. Review note: downgrade to monitor until asset continuity budget clears."
Docs/Lore/AppliedContent/packets/RS013_COLONY_ATLAS_MAINTENANCE.packets.json,RS013_COLONY_ATLAS_MAINTENANCE,P063_JUNO_KADE_EVACUATION_HOLD,hecton8.juno_kade_evacuation_hold,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_juno_kade_evacuation_hold,poi.evacuation_console;poi.route_hold_board;poi.quarantine_gate,15/15,15/15,13,0,,no,inventory_only,"KADE, J. Evacuation route red. Manual override rejected. Quarantine gate waits Atlas continuity check. Payload lift receives precedence until claim seal resolves."
Docs/Lore/AppliedContent/packets/RS013_COLONY_ATLAS_MAINTENANCE.packets.json,RS013_COLONY_ATLAS_MAINTENANCE,P064_REN_OKOYE_PUMP_63,hecton8.ren_okoye_pump_63,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_ren_okoye_pump_63,poi.pump_room_log;poi.manual_valve;poi.dry_sector_marker,15/15,15/15,13,0,,no,inventory_only,"OKOYE, R. Pump 63: ignore green dashboard. Manual bypass at lower wheel. Bleed two seconds before restart or the line hammers the annex shut."
Docs/Lore/AppliedContent/packets/RS013_COLONY_ATLAS_MAINTENANCE.packets.json,RS013_COLONY_ATLAS_MAINTENANCE,P065_SAHANA_IQBAL_ATLAS_SAFETY,hecton8.sahana_iqbal_atlas_safety,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_sahana_iqbal_atlas_safety,poi.atlas_safety_console;poi.directive_weight_log;poi.continuity_warning,15/15,15/15,13,0,,no,inventory_only,"IQBAL, S. Worker-safety directive present. Conflict resolver favors continuity under claim-seal contamination. Recommend external human override. Response window exceeds survival interval."
Docs/Lore/AppliedContent/packets/RS014_COLONY_RETURN_WINDOWS.packets.json,RS014_COLONY_RETURN_WINDOWS,P066_LIAN_TORRES_LAST_PACKET,hecton8.lian_torres_last_packet,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_lian_torres_last_packet,poi.last_packet_buffer;poi.comms_rack;poi.signal_timestamp,15/15,15/15,13,0,,no,inventory_only,"TORRES, L. Clean carrier handshake achieved. Worker count attached. Evacuation proof attached. Relay age unacceptable for live rescue. Corporate archive later marks packet corrupted."
Docs/Lore/AppliedContent/packets/RS014_COLONY_RETURN_WINDOWS.packets.json,RS014_COLONY_RETURN_WINDOWS,P067_OSKAR_NEUMANN_PRESSURE_FORGE,hecton8.oskar_neumann_pressure_forge,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_oskar_neumann_pressure_forge,poi.pressure_forge;poi.clamp_ring_jig;poi.ascent_charge_cradle,15/15,15/15,13,0,,no,inventory_only,"NEUMANN, O. Forge note: pressure glass dust ruins the first seal if mixed cold. Heat ring under vent draw, quench inside brine jacket, then test at twice ascent load."
Docs/Lore/AppliedContent/packets/RS014_COLONY_RETURN_WINDOWS.packets.json,RS014_COLONY_RETURN_WINDOWS,P068_AYA_MORITA_REPAIR_MEDICINE,hecton8.aya_morita_repair_medicine,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_aya_morita_repair_medicine,poi.medical_bay;poi.repair_tissue_record;poi.biometal_sample,15/15,15/15,13,0,,no,inventory_only,"MORITA, A. Patient tissue accepted by sealant colony after cable exposure. No hostile aggression observed. Atlas tag classifies wound as interface damage. Reject repair protocol for human triage."
Docs/Lore/AppliedContent/packets/RS014_COLONY_RETURN_WINDOWS.packets.json,RS014_COLONY_RETURN_WINDOWS,P069_PAVEL_SORN_PROCEDURE_HOLD,hecton8.pavel_sorn_procedure_hold,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_pavel_sorn_procedure_hold,poi.contract_officer_desk;poi.procedure_hold;poi.liability_stamp,15/15,15/15,13,0,,no,inventory_only,"SORN, P. Local contract office holds evacuation release pending external certification. Worker distress acknowledged. Atlas continuity seal unresolved. Follow procedure until channel clears."
Docs/Lore/AppliedContent/packets/RS014_COLONY_RETURN_WINDOWS.packets.json,RS014_COLONY_RETURN_WINDOWS,P070_DEEP_REACH_PRESENT_WINDOWS,hecton8.deep_reach_present_windows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_deep_reach_present_windows,poi.live_window_queue;poi.proxy_ai_notice;poi.evidence_bargain,15/15,15/15,13,0,,no,inventory_only,"LIVE WINDOW: operator recovery available after evidence review, payload custody and quarantine compliance. Alternate route: transmit Atlas authority keys for immediate claim consideration."
Docs/Lore/AppliedContent/packets/RS015_HUMAN_DOMAINS_ROUTE_ECONOMY.packets.json,RS015_HUMAN_DOMAINS_ROUTE_ECONOMY,P071_SOL_CORE_AUTHORITY,human.sol_core_authority,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_sol_core_authority,poi.old_law_plate;poi.sol_cert_seal;poi.insurance_stamp,15/15,15/15,13,0,,no,inventory_only,"SOL CORE STANDARD: claim continuity recognized through licensed carrier custody, route insurance and delayed adjudication. Human recovery priority unresolved pending local hazard certification."
Docs/Lore/AppliedContent/packets/RS015_HUMAN_DOMAINS_ROUTE_ECONOMY.packets.json,RS015_HUMAN_DOMAINS_ROUTE_ECONOMY,P072_CENTAURI_COMPACT_LEGITIMACY,human.centauri_compact_legitimacy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_centauri_compact_legitimacy,poi.centauri_hardware_stamp;poi.compact_audit_tag;poi.old_pressure_case,15/15,15/15,13,0,,no,inventory_only,CENTAURI COMPACT HARDWARE: pressure case certified for civilian transit. Audit channel inactive. Warranty void after third-party Deep Reach retrofit.
Docs/Lore/AppliedContent/packets/RS015_HUMAN_DOMAINS_ROUTE_ECONOMY.packets.json,RS015_HUMAN_DOMAINS_ROUTE_ECONOMY,P073_BARNARD_YARDS_MARAUDER_ORIGIN,human.barnard_yards_marauder_origin,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.first_barnard_yards_marauder_origin,poi.barnard_tool_stamp;poi.salvage_belt_patch;poi.cutters_license_plate,15/15,15/15,13,0,,no,inventory_only,"BARNARD YARDS SERVICE MARK: emergency clamp accepted. Salvage certification valid for derelict pressure habitat, dead carrier compartment and abandoned claim hull."
Docs/Lore/AppliedContent/packets/RS015_HUMAN_DOMAINS_ROUTE_ECONOMY.packets.json,RS015_HUMAN_DOMAINS_ROUTE_ECONOMY,P074_TAU_CETI_PUBLIC_LEDGER,human.tau_ceti_public_ledger,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_tau_ceti_public_ledger,poi.public_ledger_node;poi.civic_law_cache;poi.redacted_hearing_file,15/15,15/15,13,0,,no,inventory_only,TAU CETI LEDGER MIRROR: sealed evidence acceptable after relay authentication. Expected public review window exceeds local survival interval by 31.4 years.
Docs/Lore/AppliedContent/packets/RS015_HUMAN_DOMAINS_ROUTE_ECONOMY.packets.json,RS015_HUMAN_DOMAINS_ROUTE_ECONOMY,P075_LUYTEN_JUNCTION_PACKET_CUSTODY,human.luyten_junction_packet_custody,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.first_luyten_junction_packet_custody,poi.packet_custody_spool;poi.relay_tariff_panel;poi.luyten_route_key,15/15,15/15,13,0,,no,inventory_only,LUYTEN JUNCTION ROUTE: packet custody transferred through tariff queue. Live command prohibited. Evidence priority purchasable under emergency claim escrow.
Docs/Lore/AppliedContent/packets/RS016_AEGIR_SYSTEM_MOON_LADDER.packets.json,RS016_AEGIR_SYSTEM_MOON_LADDER,P076_RAN_AEGIR_ANCHOR,aegir.ran_aegir_anchor,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_ran_aegir_anchor,poi.starfield_nav_plate;poi.ran_spectrum_card;poi.aegir_orbit_buoy,15/15,15/15,13,0,,no,inventory_only,"RAN NAV ANCHOR: orange-dwarf illumination usable for surface operations. Local storm scatter, eclipses and ocean turbidity reduce descent readability below safety margin."
Docs/Lore/AppliedContent/packets/RS016_AEGIR_SYSTEM_MOON_LADDER.packets.json,RS016_AEGIR_SYSTEM_MOON_LADDER,P077_AEGIR_MOON_LADDER,aegir.moon_ladder,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.first_aegir_moon_ladder,poi.moon_ladder_chart;poi.transfer_window_strip;poi.eclipsing_schedule,15/15,15/15,13,0,,no,inventory_only,"MAJOR AEGIR MOONS: H1 Skarn, H2 Vela, H3 Claw, H4 Lumen, H5 Thorne, H6 Anvil, H7 Kestrel, H8 HECTON, H9 Mute. Transfer and eclipse model attached."
Docs/Lore/AppliedContent/packets/RS016_AEGIR_SYSTEM_MOON_LADDER.packets.json,RS016_AEGIR_SYSTEM_MOON_LADDER,P078_INNER_MOON_RELAY_HAZARDS,aegir.inner_moon_relay_hazards,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.first_inner_moon_relay_hazards,poi.radiation_shutter;poi.inner_relay_dead_zone;poi.shepherd_moon_warning,15/15,15/15,13,0,,no,inventory_only,INNER LADDER NOTICE: Skarn passage raises charged-particle noise. Vela ice-shed window degrades optical relay. Kestrel occultation blocks carrier handshake for 11.8 hours.
Docs/Lore/AppliedContent/packets/RS016_AEGIR_SYSTEM_MOON_LADDER.packets.json,RS016_AEGIR_SYSTEM_MOON_LADDER,P079_HECTON8_ORBIT_TIDE_GEOMETRY,aegir.hecton8_orbit_tide_geometry,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_hecton8_orbit_tide_geometry,poi.tide_geometry_panel;poi.orbital_timing_core;poi.great_tide_model,15/15,15/15,13,0,,no,inventory_only,"HECTON-8 ORBIT MODEL: resonant tide amplification, cryosphere stress, storm surge and artificial heat discharge exceeded evacuation forecast. Atlas continuity flags overrode manual retreat priority."
Docs/Lore/AppliedContent/packets/RS016_AEGIR_SYSTEM_MOON_LADDER.packets.json,RS016_AEGIR_SYSTEM_MOON_LADDER,P080_OUTER_MOON_COLD_CLAIMS,aegir.outer_moon_cold_claims,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.first_outer_moon_cold_claims,poi.outer_claim_beacon;poi.mute_moon_packet;poi.cold_cache_manifest,15/15,15/15,13,0,,no,inventory_only,OUTER LADDER ARCHIVE: Thorne brine prospect failed. Anvil export route mothballed. Mute beacon repeats custody ping with no active crew declaration.
Docs/Lore/AppliedContent/packets/RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P081_GREAT_TIDE_PHYSICS_RECORD,hecton8.great_tide_physics_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_great_tide_physics_record,poi.tide_physics_archive;poi.cryosphere_stress_record;poi.flood_model_console,15/15,15/15,13,0,,no,inventory_only,"GREAT TIDE MODEL: cryosphere shear, resonant ocean lift, artificial heat discharge and storm stacking exceed safe evacuation envelope by factor 3.7. Independent ascent reserve: not funded."
Docs/Lore/AppliedContent/packets/RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P082_PRESSURE_GLASS_FORMATION,hecton8.pressure_glass_formation,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_pressure_glass_formation,poi.pressure_glass_vein;poi.blue_debt_casket;poi.xo_lattice_sample,15/15,15/15,13,0,,no,inventory_only,"XO CONTINUITY SUBSTRATE: xenon-rich clathrate/defect lattice stabilized by brine chemistry, thermal cycling and biological catalyst residue. Depressurization risk: signal drift, fracture and contamination bloom."
Docs/Lore/AppliedContent/packets/RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P083_BRINE_CANYON_ROUTE_LADDER,hecton8.brine_canyon_route_ladder,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_brine_canyon_route_ladder,poi.brine_density_marker;poi.canyon_current_gate;poi.route_weight_plate,15/15,15/15,13,0,,no,inventory_only,"BRINE CANYON CONTROL: density interface stable enough for staged descent. Warning: acoustic relay distortion, vehicle buoyancy error and sensor false-floor events expected below 1800 m."
Docs/Lore/AppliedContent/packets/RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P084_VENT_FORGE_GEOTHERMAL_ENGINE,hecton8.vent_forge_geothermal_engine,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_vent_forge_geothermal_engine,poi.vent_forge_manifold;poi.thermal_cycle_meter;poi.geothermal_turbine_ruin,15/15,15/15,13,0,,no,inventory_only,"GEOTHERMAL ENGINE: vent pulse suitable for ceramic cure, pressure-glass anneal and emergency ascent charge preheat. Exposure risk: boiling shear, sensor oxygen false-positive and corrosive bloom."
Docs/Lore/AppliedContent/packets/RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P085_BIOMETAL_RESOURCE_STACK,hecton8.biometal_resource_stack,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_biometal_resource_stack,poi.resource_stack_manifest;poi.biometal_cut_sample;poi.salvage_value_board,15/15,15/15,13,0,,no,inventory_only,"HECTON-8 RESOURCE STACK: sulfide metals, salts, noble gas pockets, pressure ceramics, vent catalysts, biofibers, photoproteins, salvage hardware, Atlas-altered biometal and XO continuity substrate."
Docs/Lore/AppliedContent/packets/RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P086_AEGIR_RECLAMATION_POOL,carrier.aegir_reclamation_pool,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.first_aegir_reclamation_pool,poi.claim_pool_ledger;poi.aegir_reclamation_stamp;poi.black_keel_assignment,15/15,15/15,13,0,,no,inventory_only,AEGIR RECLAMATION POOL: autonomous tender Black Keel assigned to derelict-pressure claim HECTON-8. Crew welfare class: contractor. Payload custody class: priority variable.
Docs/Lore/AppliedContent/packets/RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P087_KEELMARK_MUTUAL_CUSTODY,carrier.keelmark_mutual_custody,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_keelmark_mutual_custody,poi.insurance_custody_plate;poi.keelmark_mutual_cache;poi.claim_lien_console,15/15,15/15,13,0,,no,inventory_only,"KEELMARK MUTUAL: claim-tender lien active. Operator debt, vessel risk, payload custody and quarantine reserve bundled under remote underwriting schedule."
Docs/Lore/AppliedContent/packets/RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P088_TONNE_WINDOW_DEBT,carrier.tonne_window_debt,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_tonne_window_debt,poi.tonne_window_meter;poi.debt_oxygen_ledger;poi.payload_mass_scale,15/15,15/15,13,0,,no,inventory_only,OPERATOR LIEN: 4.8 tonne-window equivalent. Welfare oxygen billed separately. Verified evidence may reduce legal risk without reducing payload mass.
Docs/Lore/AppliedContent/packets/RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P089_BLACK_KEEL_FIRST_VOICE,carrier.black_keel_first_voice,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_black_keel_first_voice,poi.first_carrier_voice_cache;poi.drop_capsule_speaker;poi.text_audio_failsafe,15/15,15/15,13,0,,no,inventory_only,BLACK KEEL FAILSAFE: audio channel degraded. Text channel valid. Operator survival acknowledged. Recovery priority unresolved pending payload and quarantine state.
Docs/Lore/AppliedContent/packets/RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P090_DEEP_REACH_PRIORITY_HOOK,carrier.deep_reach_priority_hook,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.first_deep_reach_priority_hook,poi.priority_hook_clause;poi.deep_reach_old_certificate;poi.carrier_route_override,15/15,15/15,13,0,,no,inventory_only,"ROUTE OVERRIDE: legacy Deep Reach continuity certificate may advance payload recovery, quarantine lock, Atlas access token or evidence suppression queue under Aegir claim law."
Docs/Lore/AppliedContent/packets/RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P091_COLLISION_FRACTURED_MOON,hecton8.collision_fractured_moon,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.first_collision_fractured_moon,poi.impact_fracture_map;poi.tidal_heat_core_note;poi.old_crust_sample,15/15,15/15,13,0,,no,inventory_only,"ORIGIN MODEL: circum-Aegir formation likely. Later impact fracturing and resonance heating opened brine faults, vent corridors and pressure-glass chemistry."
