source_file,line,route_card_id,phase_id,depth_min_m,depth_max_m,primary_surface,primary_surface_mask,ending_pressure,packet_count,packet_ids,required_packet_count,required_packet_ids,unknown_packet_ids,unknown_required_packet_ids,status
Docs/Lore/AppliedContent/route_cards/RS069_route_cards.csv,2,RC375_NEEDLEPROBE_PRECURSOR_PROGRAM,ship_tech_transit_encyclopedia,0,500,in_game_wiki,16,none,1,P341_NEEDLEPROBE_PRECURSOR_PROGRAM,3,P101_NO_FTL_ROUTE_ECONOMY;P102_BEAM_SAIL_PROBE_ERA;P104_RAN_B_H8_PUBLIC_CATALOG,,,OK
Docs/Lore/AppliedContent/route_cards/RS069_route_cards.csv,3,RC376_BEAM_SAIL_AND_PELLET_LANE,ship_tech_transit_encyclopedia,0,500,external_site,32,none,1,P342_BEAM_SAIL_AND_PELLET_LANE,3,P028_NO_FTL_TRANSIT_MATH;P102_BEAM_SAIL_PROBE_ERA;P103_PELLET_FUSION_FREIGHT,,,OK
Docs/Lore/AppliedContent/route_cards/RS069_route_cards.csv,4,RC377_SEED_SHIP_BRAKING_ARCHITECTURE,ship_tech_transit_encyclopedia,0,900,in_game_wiki,16,none,1,P343_SEED_SHIP_BRAKING_ARCHITECTURE,3,P029_SEED_SHIP_DOCTRINE;P143_HEAVY_FREIGHT_STAGING_TIME;P144_HUMAN_CREW_ROTATION_TRANSIT,,,OK
Docs/Lore/AppliedContent/route_cards/RS069_route_cards.csv,5,RC378_SYSTEM_CARRIER_TUG_STACK,ship_tech_transit_encyclopedia,0,900,terminal,4,material,1,P344_SYSTEM_CARRIER_TUG_STACK,3,P013_NEARLIGHT_SHIP_CLASSES;P105_BLACK_KEEL_IN_SYSTEM_TENDER;P321_BLACK_KEEL_CLAIM_POOL_CHARTER,,,OK
Docs/Lore/AppliedContent/route_cards/RS069_route_cards.csv,6,RC379_BLACK_KEEL_BATHYDROP_INTERFACE,first_hour_engineering_chain,0,1100,scanner,2,partial_exit,1,P345_BLACK_KEEL_BATHYDROP_INTERFACE,3,P237_DROP_CAPSULE_DAMAGE_PARTS;P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL;P325_PLAYER_LIEN_CONTRACT_START_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS070_route_cards.csv,2,RC380_AEGIR_PRIMARY_LIGHT_AND_RADIATION,aegir_moon_system_atlas,0,500,external_site,32,none,1,P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,3,P016_AEGIR_HOST_STAR;P076_RAN_AEGIR_ANCHOR;P141_RAN_AEGIR_DISTANCE_MODEL,,,OK
Docs/Lore/AppliedContent/route_cards/RS070_route_cards.csv,3,RC381_INNER_RELAY_MOON_TRAFFIC_ROLE,aegir_moon_system_atlas,0,500,in_game_wiki,16,none,1,P347_INNER_RELAY_MOON_TRAFFIC_ROLE,3,P017_AEGIR_MOON_LADDER;P078_INNER_MOON_RELAY_HAZARDS;P183_AEGIR_MOON_LEDGER_ROLE_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS070_route_cards.csv,4,RC382_ICE_SCATTER_MOON_HAZARD_ROLE,aegir_moon_system_atlas,0,500,external_site,32,none,1,P348_ICE_SCATTER_MOON_HAZARD_ROLE,3,P017_AEGIR_MOON_LADDER;P080_OUTER_MOON_COLD_CLAIMS;P182_HECTON8_ORBITAL_HAZARD_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS070_route_cards.csv,5,RC383_HECTON8_MID_ORBIT_TIDE_ROLE,aegir_moon_system_atlas,0,1200,in_game_wiki,16,truth,1,P349_HECTON8_MID_ORBIT_TIDE_ROLE,3,P079_HECTON8_ORBIT_TIDE_GEOMETRY;P081_GREAT_TIDE_PHYSICS_RECORD;P182_HECTON8_ORBITAL_HAZARD_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS070_route_cards.csv,6,RC384_OUTER_DEAD_BEACON_MOON_ROLE,aegir_moon_system_atlas,0,1200,terminal,4,partial_exit,1,P350_OUTER_DEAD_BEACON_MOON_ROLE,3,P080_OUTER_MOON_COLD_CLAIMS;P145_RELAY_MESSAGE_LAG;P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,,,OK
Docs/Lore/AppliedContent/route_cards/RS071_route_cards.csv,2,RC385_DROWNED_CRUST_STRATA_GUIDE,hecton8_geology_resource_fieldguide,40,5600,scanner,2,none,1,P351_DROWNED_CRUST_STRATA_GUIDE,3,P018_HECTON8_DROWNED_GEOLOGY;P081_GREAT_TIDE_PHYSICS_RECORD;P082_PRESSURE_GLASS_FORMATION,,,OK
Docs/Lore/AppliedContent/route_cards/RS071_route_cards.csv,3,RC386_BRINE_CANYON_DENSITY_LADDER_GUIDE,hecton8_geology_resource_fieldguide,200,4200,scanner,2,partial_exit,1,P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,3,P083_BRINE_CANYON_ROUTE_LADDER;P171_RECIPE_TIER_PRESSURE_BANDS;P172_PRESSURE_FAILURE_THRESHOLDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS071_route_cards.csv,4,RC387_VENT_FORGE_FIELD_PROCESS_GUIDE,hecton8_geology_resource_fieldguide,700,5600,scanner,2,material,1,P353_VENT_FORGE_FIELD_PROCESS_GUIDE,3,P084_VENT_FORGE_GEOTHERMAL_ENGINE;P116_NATIVE_SULFIDE_SALT_STACK;P174_VENT_FORGE_PROCESS_STEPS,,,OK
Docs/Lore/AppliedContent/route_cards/RS071_route_cards.csv,5,RC388_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,hecton8_geology_resource_fieldguide,900,5600,terminal,4,material,1,P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,3,P019_HECTON8_RESOURCE_STACK;P117_NOBLE_GAS_BRINE_POCKETS;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS071_route_cards.csv,6,RC389_PRESSURE_GLASS_AND_SEALANT_GUIDE,hecton8_geology_resource_fieldguide,900,5600,scanner,2,truth,1,P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,3,P082_PRESSURE_GLASS_FORMATION;P119_ATLAS_BIOFIBER_SEALANT;P333_SHELL_SEALANT_PRESSURE_GROWTH,,,OK
Docs/Lore/AppliedContent/route_cards/RS072_route_cards.csv,2,RC390_PRESSURE_BUNK_SHIFT_ROUTINE,colony_daily_life_evidence_atlas,0,1600,audio,8,truth,1,P356_PRESSURE_BUNK_SHIFT_ROUTINE,3,P156_SHIFT_CREWS_NOT_HEROES;P157_WORKER_JOB_CARDS;P207_PRESSURE_CREW_ARCHETYPE_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS072_route_cards.csv,3,RC391_CANTEEN_WATER_LEDGER,colony_daily_life_evidence_atlas,0,2200,terminal,4,truth,1,P357_CANTEEN_WATER_LEDGER,3,P156_SHIFT_CREWS_NOT_HEROES;P159_MEDICAL_TRIAGE_LEDGER;P287_P63_PUMP_ROOM_WORK_ORDER,,,OK
Docs/Lore/AppliedContent/route_cards/RS072_route_cards.csv,4,RC392_TOOL_CERTIFICATION_RITUALS,colony_daily_life_evidence_atlas,80,2600,audio,8,truth,1,P358_TOOL_CERTIFICATION_RITUALS,3,P157_WORKER_JOB_CARDS;P167_PRESSURE_JOB_TITLE_TABLE;P287_P63_PUMP_ROOM_WORK_ORDER,,,OK
Docs/Lore/AppliedContent/route_cards/RS072_route_cards.csv,5,RC393_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,colony_daily_life_evidence_atlas,0,5600,field_note,64,truth,1,P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,3,P156_SHIFT_CREWS_NOT_HEROES;P166_WORKER_NAME_POOL_PROTOCOL;P170_SHIFT_CREW_STORY_SEEDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS072_route_cards.csv,6,RC394_LAST_NORMAL_DAY_EVIDENCE_SET,colony_daily_life_evidence_atlas,0,3200,scanner,2,truth,1,P360_LAST_NORMAL_DAY_EVIDENCE_SET,3,P160_MARAUDER_CORRECTION_LAYER;P288_WORKER_LOCKER_NAMEPLATE_SAMPLE;P289_MARAUDER_CORRECTION_NOTE_SAMPLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS073_route_cards.csv,2,RC395_P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,escape_ascent_engineering_components,40,1200,scanner,2,partial_exit,1,P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,3,P175_ESCAPE_COMPONENT_TUNING_RULES;P240_SONAR_PINGER_ROUTE_BEACONS;P345_BLACK_KEEL_BATHYDROP_INTERFACE,,,OK
Docs/Lore/AppliedContent/route_cards/RS073_route_cards.csv,3,RC396_P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,escape_ascent_engineering_components,250,2400,terminal,4,partial_exit,1,P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,3,P175_ESCAPE_COMPONENT_TUNING_RULES;P233_SHELL_SEALANT_FRACTURE_GROWTH;P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,,,OK
Docs/Lore/AppliedContent/route_cards/RS073_route_cards.csv,4,RC397_P363_GUIDANCE_TIMING_CORE_ASSEMBLY,escape_ascent_engineering_components,1200,3600,scanner,2,partial_exit,1,P363_GUIDANCE_TIMING_CORE_ASSEMBLY,3,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL;P350_OUTER_DEAD_BEACON_MOON_ROLE;P036_RETURN_VECTOR_WINDOW,,,OK
Docs/Lore/AppliedContent/route_cards/RS073_route_cards.csv,5,RC398_P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,escape_ascent_engineering_components,1600,4300,terminal,4,material_or_partial,1,P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,3,P084_VENT_FORGE_GEOTHERMAL_ENGINE;P197_ESCAPE_RECIPE_BALANCE_BANDS;P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,,,OK
Docs/Lore/AppliedContent/route_cards/RS073_route_cards.csv,6,RC399_P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,escape_ascent_engineering_components,0,5600,field_note,64,truth,1,P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,3,P327_LEGAL_INSURANCE_AUTOMATED_PING;P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND;P299_PAYLOAD_AUTHORITY_LAST_CHECK,,,OK
Docs/Lore/AppliedContent/route_cards/RS074_route_cards.csv,2,RC400_P366_FIELD_SYSTEMS_SPECIALIST_RECORD,player_ex_deep_reach_professional_dossier,0,5600,in_game_wiki,16,truth,1,P366_FIELD_SYSTEMS_SPECIALIST_RECORD,3,P056_EX_DEEP_REACH_MARAUDER;P325_PLAYER_LIEN_CONTRACT_START_CARD;P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS074_route_cards.csv,3,RC401_P367_REVOKED_ACCESS_LANGUAGE_TRACE,player_ex_deep_reach_professional_dossier,0,1800,terminal,4,truth,1,P367_REVOKED_ACCESS_LANGUAGE_TRACE,3,P056_EX_DEEP_REACH_MARAUDER;P201_CONTRACT_CONTINUITY_DESK_SIGNATURES;P326_SANITIZED_ACCIDENT_REPLY_WINDOW,,,OK
Docs/Lore/AppliedContent/route_cards/RS074_route_cards.csv,4,RC402_P368_OLD_PROCEDURE_RECOGNITION_CUE,player_ex_deep_reach_professional_dossier,80,2400,audio,8,truth,1,P368_OLD_PROCEDURE_RECOGNITION_CUE,3,P154_FIRST_SANITIZED_ACCIDENT_PACKET;P187_LIABILITY_MEMO_FRAGMENT_CHAIN;P358_TOOL_CERTIFICATION_RITUALS,,,OK
Docs/Lore/AppliedContent/route_cards/RS074_route_cards.csv,5,RC403_P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,player_ex_deep_reach_professional_dossier,0,5600,field_note,64,material_or_partial,1,P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,3,P325_PLAYER_LIEN_CONTRACT_START_CARD;P321_BLACK_KEEL_CLAIM_POOL_CHARTER;P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS074_route_cards.csv,6,RC404_P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,player_ex_deep_reach_professional_dossier,800,5600,in_game_wiki,16,truth,1,P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,3,P368_OLD_PROCEDURE_RECOGNITION_CUE;P360_LAST_NORMAL_DAY_EVIDENCE_SET;P299_PAYLOAD_AUTHORITY_LAST_CHECK,,,OK
Docs/Lore/AppliedContent/route_cards/RS075_route_cards.csv,2,RC405_P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,deep_reach_lie_physical_proof_chain,250,2200,scanner,2,truth,1,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,3,P057_GREAT_TIDE_LIABILITY_CHAIN;P081_GREAT_TIDE_PHYSICS_RECORD;P186_TRUE_CAUSE_KNOWLEDGE_TIERS,,,OK
Docs/Lore/AppliedContent/route_cards/RS075_route_cards.csv,3,RC406_P372_EVACUATION_QUEUE_DELAY_PROOF,deep_reach_lie_physical_proof_chain,0,1800,terminal,4,truth,1,P372_EVACUATION_QUEUE_DELAY_PROOF,3,P187_LIABILITY_MEMO_FRAGMENT_CHAIN;P188_SIGNOFF_WITNESS_CONFLICT;P368_OLD_PROCEDURE_RECOGNITION_CUE,,,OK
Docs/Lore/AppliedContent/route_cards/RS075_route_cards.csv,4,RC407_P373_ATLAS_WEIGHTING_AUDIT_PROOF,deep_reach_lie_physical_proof_chain,2800,5600,scanner,2,truth,1,P373_ATLAS_WEIGHTING_AUDIT_PROOF,3,P186_TRUE_CAUSE_KNOWLEDGE_TIERS;P192_FINAL_QUESTION_BROKEN_GUARDIAN;P299_PAYLOAD_AUTHORITY_LAST_CHECK,,,OK
Docs/Lore/AppliedContent/route_cards/RS075_route_cards.csv,5,RC408_P374_QUARANTINE_RELEASE_DELAY_PROOF,deep_reach_lie_physical_proof_chain,600,4300,terminal,4,partial_exit,1,P374_QUARANTINE_RELEASE_DELAY_PROOF,3,P327_LEGAL_INSURANCE_AUTOMATED_PING;P338_QUARANTINE_HOLD_INTERROGATION_RECORD;P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,,,OK
Docs/Lore/AppliedContent/route_cards/RS075_route_cards.csv,6,RC409_P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,deep_reach_lie_physical_proof_chain,0,5600,field_note,64,truth,1,P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,3,P187_LIABILITY_MEMO_FRAGMENT_CHAIN;P201_CONTRACT_CONTINUITY_DESK_SIGNATURES;P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,,,OK
Docs/Lore/AppliedContent/route_cards/RS076_route_cards.csv,2,RC410_P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,atlas_final_payload_receiver_protocols,4300,5600,terminal,4,material,1,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,3,P271_MATERIAL_PAYOUT_RECORD;P339_CORPORATE_COORDINATE_CAPTURE_RECORD;P191_FINAL_QUESTION_CRIME_SCENE_SALE,,,OK
Docs/Lore/AppliedContent/route_cards/RS076_route_cards.csv,3,RC411_P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,atlas_final_payload_receiver_protocols,4300,5600,scanner,2,truth,1,P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,3,P274_ATLAS_SEVERANCE_RECORD;P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT;P373_ATLAS_WEIGHTING_AUDIT_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS076_route_cards.csv,4,RC412_P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,atlas_final_payload_receiver_protocols,4300,5600,terminal,4,truth,1,P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,3,P275_PRESERVE_QUARANTINE_RECORD;P192_FINAL_QUESTION_BROKEN_GUARDIAN;P374_QUARANTINE_RELEASE_DELAY_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS076_route_cards.csv,5,RC413_P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,atlas_final_payload_receiver_protocols,2800,5600,external_site,32,truth,1,P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,3,P273_PUBLIC_LEDGER_RECORD;P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD;P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,,,OK
Docs/Lore/AppliedContent/route_cards/RS076_route_cards.csv,6,RC414_P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,atlas_final_payload_receiver_protocols,4300,5600,field_note,64,none,1,P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,3,P195_BEST_ENDING_NO_CLEAN_HANDS;P300_NO_CLEAN_ENDING_DOSSIER_NOTE;P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,,,OK
Docs/Lore/AppliedContent/route_cards/RS077_route_cards.csv,2,RC415_P381_CONTRACT_APPROACH_ACT_GATE,long_campaign_act_spine,0,250,audio,8,material,1,P381_CONTRACT_APPROACH_ACT_GATE,3,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET;P325_PLAYER_LIEN_CONTRACT_START_CARD;P366_FIELD_SYSTEMS_SPECIALIST_RECORD,,,OK
Docs/Lore/AppliedContent/route_cards/RS077_route_cards.csv,3,RC416_P382_PHOTIC_SHELF_SURVIVAL_ACT,long_campaign_act_spine,0,250,scanner,2,none,1,P382_PHOTIC_SHELF_SURVIVAL_ACT,3,P031_PHOTIC_SHELF_LIFE;P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK;P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,,,OK
Docs/Lore/AppliedContent/route_cards/RS077_route_cards.csv,4,RC417_P383_BRINE_CANYON_LIABILITY_ACT,long_campaign_act_spine,1200,2800,terminal,4,truth,1,P383_BRINE_CANYON_LIABILITY_ACT,3,P083_BRINE_CANYON_ROUTE_LADDER;P371_GREAT_TIDE_SENSOR_MARGIN_PROOF;P372_EVACUATION_QUEUE_DELAY_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS077_route_cards.csv,5,RC418_P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,long_campaign_act_spine,2800,4300,scanner,2,none,1,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,3,P296_ABYSSAL_MACHINE_FIELD_WARNING;P331_CONDUCTIVE_BIOFILM_REPAIR_BUS;P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,,,OK
Docs/Lore/AppliedContent/route_cards/RS077_route_cards.csv,6,RC419_P385_ATLAS_BASIN_PAYLOAD_ACT,long_campaign_act_spine,4300,5600,field_note,64,none,1,P385_ATLAS_BASIN_PAYLOAD_ACT,3,P299_PAYLOAD_AUTHORITY_LAST_CHECK;P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY;P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS078_route_cards.csv,2,RC420_P386_SHALLOW_ANNEX_P63_POI_KIT,major_poi_evidence_kits,0,250,terminal,4,none,1,P386_SHALLOW_ANNEX_P63_POI_KIT,2,P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK;P249_SANITIZED_ACCIDENT_PACKET_BODY,,,OK
Docs/Lore/AppliedContent/route_cards/RS078_route_cards.csv,3,RC421_P387_CABLE_REEF_RELAY_YARD_POI_KIT,major_poi_evidence_kits,250,1200,scanner,2,none,1,P387_CABLE_REEF_RELAY_YARD_POI_KIT,2,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS;P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,,,OK
Docs/Lore/AppliedContent/route_cards/RS078_route_cards.csv,4,RC422_P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,major_poi_evidence_kits,1200,2800,terminal,4,none,1,P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,3,P083_BRINE_CANYON_ROUTE_LADDER;P371_GREAT_TIDE_SENSOR_MARGIN_PROOF;P372_EVACUATION_QUEUE_DELAY_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS078_route_cards.csv,5,RC423_P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,major_poi_evidence_kits,250,2800,terminal,4,none,1,P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,3,P372_EVACUATION_QUEUE_DELAY_PROOF;P373_ATLAS_WEIGHTING_AUDIT_PROOF;P374_QUARANTINE_RELEASE_DELAY_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS078_route_cards.csv,6,RC424_P390_ATLAS_SERVICE_BASIN_POI_KIT,major_poi_evidence_kits,4300,5600,scanner,2,none,1,P390_ATLAS_SERVICE_BASIN_POI_KIT,3,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT;P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL;P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS079_route_cards.csv,2,RC425_P391_QUIET_SALVAGE_CONTRACT_SEED,replay_contract_seed_families,0,1200,field_note,64,material,1,P391_QUIET_SALVAGE_CONTRACT_SEED,2,P321_BLACK_KEEL_CLAIM_POOL_CHARTER;P336_MATERIAL_EXIT_RECEIPT_AUDIT,,,OK
Docs/Lore/AppliedContent/route_cards/RS079_route_cards.csv,3,RC426_P392_STORM_WINDOW_RUSH_CONTRACT_SEED,replay_contract_seed_families,0,5600,terminal,4,material,1,P392_STORM_WINDOW_RUSH_CONTRACT_SEED,3,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE;P349_HECTON8_MID_ORBIT_TIDE_ROLE;P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,,,OK
Docs/Lore/AppliedContent/route_cards/RS079_route_cards.csv,4,RC427_P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,replay_contract_seed_families,250,4300,scanner,2,material,1,P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,3,P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE;P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY;P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS079_route_cards.csv,5,RC428_P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,replay_contract_seed_families,250,5600,terminal,4,material,1,P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,3,P273_PUBLIC_LEDGER_RECORD;P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL;P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS079_route_cards.csv,6,RC429_P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,replay_contract_seed_families,0,5600,audio,8,material,1,P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,3,P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND;P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL;P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS080_route_cards.csv,2,RC430_P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,public_wiki_article_modules,0,250,external_site,32,truth,1,P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,2,P366_FIELD_SYSTEMS_SPECIALIST_RECORD;P381_CONTRACT_APPROACH_ACT_GATE,,,OK
Docs/Lore/AppliedContent/route_cards/RS080_route_cards.csv,3,RC431_P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,public_wiki_article_modules,0,0,external_site,32,truth,1,P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,2,P341_NEEDLEPROBE_PRECURSOR_PROGRAM;P342_BEAM_SAIL_AND_PELLET_LANE,,,OK
Docs/Lore/AppliedContent/route_cards/RS080_route_cards.csv,4,RC432_P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,public_wiki_article_modules,0,0,external_site,32,truth,1,P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,3,P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION;P349_HECTON8_MID_ORBIT_TIDE_ROLE;P350_OUTER_DEAD_BEACON_MOON_ROLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS080_route_cards.csv,5,RC433_P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,public_wiki_article_modules,0,0,external_site,32,truth,1,P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,3,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF;P372_EVACUATION_QUEUE_DELAY_PROOF;P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,,,OK
Docs/Lore/AppliedContent/route_cards/RS080_route_cards.csv,6,RC434_P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,public_wiki_article_modules,0,0,external_site,32,truth,1,P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,3,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS;P390_ATLAS_SERVICE_BASIN_POI_KIT;P385_ATLAS_BASIN_PAYLOAD_ACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS081_route_cards.csv,2,RC435_P401_MARA_VENN_PUMP_CHIEF_DOSSIER,colony_anchor_worker_dossiers,20,2600,terminal,4,truth,1,P401_MARA_VENN_PUMP_CHIEF_DOSSIER,2,P356_PRESSURE_BUNK_SHIFT_ROUTINE;P357_CANTEEN_WATER_LEDGER,,,OK
Docs/Lore/AppliedContent/route_cards/RS081_route_cards.csv,3,RC436_P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,colony_anchor_worker_dossiers,20,2600,terminal,4,truth,1,P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,2,P358_TOOL_CERTIFICATION_RITUALS;P387_CABLE_REEF_RELAY_YARD_POI_KIT,,,OK
Docs/Lore/AppliedContent/route_cards/RS081_route_cards.csv,4,RC437_P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,colony_anchor_worker_dossiers,20,2600,scanner,2,truth,1,P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,2,P352_BRINE_CANYON_DENSITY_LADDER_GUIDE;P383_BRINE_CANYON_LIABILITY_ACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS081_route_cards.csv,5,RC438_P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,colony_anchor_worker_dossiers,20,2600,terminal,4,truth,1,P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,2,P374_QUARANTINE_RELEASE_DELAY_PROOF;P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,,,OK
Docs/Lore/AppliedContent/route_cards/RS081_route_cards.csv,6,RC439_P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,colony_anchor_worker_dossiers,20,2600,scanner,2,truth,1,P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,2,P353_VENT_FORGE_FIELD_PROCESS_GUIDE;P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,,,OK
