source_file,line,map_type,packet_id,packet_known,expected_packet_hash_hex,supplied_packet_hash,primary_component,primary_field,primary_hook_known,secondary_component,secondary_field,secondary_hook_known,existing_candidate_paths,missing_referenced_paths,status
Docs/Lore/AppliedContent/binding_maps/RS001_RS009_scene_binding_targets.csv,42,RS001_RS009_scene_binding_targets.csv,P041_WORKER_LOCKER_ROW,yes,0xA82F90A9,0xA82F90A9,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS009_scene_binding_targets.csv,43,RS001_RS009_scene_binding_targets.csv,P042_PRESSURE_BUNK_ROUTINE,yes,0xD60CA63D,0xD60CA63D,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS009_scene_binding_targets.csv,44,RS001_RS009_scene_binding_targets.csv,P043_SHIFT_BOARD_ROUTE_HOLDS,yes,0x5DCFBE93,0x5DCFBE93,MessageTerminal,appliedLorePacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS009_scene_binding_targets.csv,45,RS001_RS009_scene_binding_targets.csv,P044_MEDICAL_LOCK_DELAY,yes,0x0C83130D,0x0C83130D,MessageTerminal,appliedLorePacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS009_scene_binding_targets.csv,46,RS001_RS009_scene_binding_targets.csv,P045_BLACK_BOX_NAME_STACK,yes,0x33B9B4A9,0x33B9B4A9,MessageTerminal,appliedLorePacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,2,RS001_RS010_manual_binding_policy.csv,P001_CRASH_SHELF,yes,0xBBDE0731,0xBBDE0731,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,3,RS001_RS010_manual_binding_policy.csv,P002_BLACK_KEEL_CONTACT,yes,0x29404F82,0x29404F82,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,4,RS001_RS010_manual_binding_policy.csv,P003_BARNARD_MARK,yes,0xE1A514C7,0xE1A514C7,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,5,RS001_RS010_manual_binding_policy.csv,P006_DEAD_CLAIM_CACHE,yes,0x796A7B58,0x796A7B58,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,6,RS001_RS010_manual_binding_policy.csv,P008_EVACUATION_HOLD,yes,0xBC39FDD7,0xBC39FDD7,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,7,RS001_RS010_manual_binding_policy.csv,P010_PAYLOAD_WINDOW,yes,0x2F1F093E,0x2F1F093E,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,8,RS001_RS010_manual_binding_policy.csv,P011_DOMAIN_MARKS_2190,yes,0x108B72AE,0x108B72AE,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,9,RS001_RS010_manual_binding_policy.csv,P012_RELAY_SPINE,yes,0x88B4DC98,0x88B4DC98,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,10,RS001_RS010_manual_binding_policy.csv,P013_NEARLIGHT_SHIP_CLASSES,yes,0x3DA55C38,0x3DA55C38,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,11,RS001_RS010_manual_binding_policy.csv,P014_AEGIR_ROUTE_WINDOW,yes,0x3C0D7D62,0x3C0D7D62,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,12,RS001_RS010_manual_binding_policy.csv,P015_BLACK_KEEL_LEDGER,yes,0x8E6BB94F,0x8E6BB94F,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,13,RS001_RS010_manual_binding_policy.csv,P016_AEGIR_HOST_STAR,yes,0x3B14722D,0x3B14722D,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,14,RS001_RS010_manual_binding_policy.csv,P017_AEGIR_MOON_LADDER,yes,0xF0A8072F,0xF0A8072F,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,15,RS001_RS010_manual_binding_policy.csv,P021_BLACK_KEEL_CUSTODY,yes,0x28B798E4,0x28B798E4,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,16,RS001_RS010_manual_binding_policy.csv,P023_DEEP_REACH_RETURN_CLAIM,yes,0x2C3744D3,0x2C3744D3,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,17,RS001_RS010_manual_binding_policy.csv,P024_FALSE_EXIT_MATERIAL,yes,0x61C07148,0x61C07148,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,18,RS001_RS010_manual_binding_policy.csv,P025_PROFESSIONAL_MOTIVE,yes,0xC79F1029,0xC79F1029,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,19,RS001_RS010_manual_binding_policy.csv,P026_SIX_DOMAIN_LEDGER,yes,0x67A9EABD,0x67A9EABD,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,20,RS001_RS010_manual_binding_policy.csv,P028_NO_FTL_TRANSIT_MATH,yes,0x6F3FFD85,0x6F3FFD85,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,21,RS001_RS010_manual_binding_policy.csv,P029_SEED_SHIP_DOCTRINE,yes,0x6F981AAA,0x6F981AAA,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,22,RS001_RS010_manual_binding_policy.csv,P030_RELAY_CUSTODY_DEBT_CHAIN,yes,0xAED53922,0xAED53922,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,23,RS001_RS010_manual_binding_policy.csv,P032_PRESSURE_LADDER_DEPTH_BANDS,yes,0x10130D02,0x10130D02,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,24,RS001_RS010_manual_binding_policy.csv,P035_FACTORY_TEMPLE_THRESHOLD,yes,0x49AFEBDC,0x49AFEBDC,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,25,RS001_RS010_manual_binding_policy.csv,P036_RETURN_VECTOR_WINDOW,yes,0x136FE870,0x136FE870,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,26,RS001_RS010_manual_binding_policy.csv,P037_COWARD_EXIT_CHAIN,yes,0xD6A5117F,0xD6A5117F,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,27,RS001_RS010_manual_binding_policy.csv,P038_MATERIAL_PAYOUT_LEDGER,yes,0x399F421B,0x399F421B,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,28,RS001_RS010_manual_binding_policy.csv,P039_DEEP_REACH_CLEANSE_ORDER,yes,0xEAA9D035,0xEAA9D035,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,29,RS001_RS010_manual_binding_policy.csv,P040_ATLAS_FINAL_ARGUMENT,yes,0xA3CFA178,0xA3CFA178,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,30,RS001_RS010_manual_binding_policy.csv,P043_SHIFT_BOARD_ROUTE_HOLDS,yes,0x5DCFBE93,0x5DCFBE93,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,31,RS001_RS010_manual_binding_policy.csv,P044_MEDICAL_LOCK_DELAY,yes,0x0C83130D,0x0C83130D,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,32,RS001_RS010_manual_binding_policy.csv,P045_BLACK_BOX_NAME_STACK,yes,0x33B9B4A9,0x33B9B4A9,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,33,RS001_RS010_manual_binding_policy.csv,P047_HATCH_SEAL_LEDGER,yes,0x16AD158D,0x16AD158D,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,34,RS001_RS010_manual_binding_policy.csv,P049_SONAR_RETURN_ROUTE,yes,0x90FEB9F3,0x90FEB9F3,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,35,RS001_RS010_manual_binding_policy.csv,P050_SALVAGE_TOOL_CUSTODY,yes,0x44C5ABE5,0x44C5ABE5,MessageTerminal,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,36,RS001_RS010_manual_binding_policy.csv,P121_DOMAIN_CIVIC_CORPORATE_SPLIT,yes,0xE69D2336,0xE69D2336,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,37,RS001_RS010_manual_binding_policy.csv,P122_MARAUDER_LEGAL_LOOPHOLE,yes,0x708EC369,0x708EC369,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,38,RS001_RS010_manual_binding_policy.csv,P123_SALVAGE_TRUTH_EVIDENCE_STATUS,yes,0x98FFA472,0x98FFA472,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,39,RS001_RS010_manual_binding_policy.csv,P124_NORMAL_CITIZEN_AEGIR_MEMORY,yes,0xBD62E3CC,0xBD62E3CC,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,40,RS001_RS010_manual_binding_policy.csv,P125_DEEP_REACH_ORIGIN_CHAIN,yes,0x807AD647,0x807AD647,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,41,RS001_RS010_manual_binding_policy.csv,P126_ATLAS_PUBLIC_FRONT,yes,0x9EFEDD02,0x9EFEDD02,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,42,RS001_RS010_manual_binding_policy.csv,P127_ATLAS_INSURANCE_PERSONHOOD_STATUS,yes,0x4D869A47,0x4D869A47,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,43,RS001_RS010_manual_binding_policy.csv,P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER,yes,0xB380D48B,0xB380D48B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,44,RS001_RS010_manual_binding_policy.csv,P129_ATLAS_SHUTDOWN_ETHIC_FRAME,yes,0x9A48C53C,0x9A48C53C,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,45,RS001_RS010_manual_binding_policy.csv,P130_ATLAS_PUBLIC_MEMORY_AFTER_2147,yes,0xD3E673D7,0xD3E673D7,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,46,RS001_RS010_manual_binding_policy.csv,P131_MATERIAL_EXIT_BITTER_CREDITS,yes,0x3D33AE6B,0x3D33AE6B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,47,RS001_RS010_manual_binding_policy.csv,P132_PARTIAL_EXIT_SAME_SEED_RETURN,yes,0xD8C9AB96,0xD8C9AB96,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,48,RS001_RS010_manual_binding_policy.csv,P133_CORPORATE_CAPTURE_BAD_END,yes,0x11396D9F,0x11396D9F,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,49,RS001_RS010_manual_binding_policy.csv,P134_QUARANTINE_HOLD_STALE_AIR,yes,0x6428403B,0x6428403B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,50,RS001_RS010_manual_binding_policy.csv,P135_PUBLIC_LEDGER_LEAK_ROUTE,yes,0x2B03332E,0x2B03332E,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,51,RS001_RS010_manual_binding_policy.csv,P136_DOSSIER_RUMOR_UNLOCKS,yes,0x210DAB35,0x210DAB35,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,52,RS001_RS010_manual_binding_policy.csv,P137_RISKIER_CONTRACT_SEEDS,yes,0x91A8F5A4,0x91A8F5A4,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,53,RS001_RS010_manual_binding_policy.csv,P138_FALSE_ENDING_COUNT_LADDER,yes,0x0FF8310A,0x0FF8310A,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,54,RS001_RS010_manual_binding_policy.csv,P139_STARTING_CLAIM_VARIANTS,yes,0x43D936A3,0x43D936A3,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,55,RS001_RS010_manual_binding_policy.csv,P140_DOSSIER_KNOWLEDGE_NOT_POWER,yes,0xBFC3CE4B,0xBFC3CE4B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,56,RS001_RS010_manual_binding_policy.csv,P141_RAN_AEGIR_DISTANCE_MODEL,yes,0x0419AD6C,0x0419AD6C,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,57,RS001_RS010_manual_binding_policy.csv,P142_PROBE_PACKET_TRAVEL_TIMES,yes,0x26A6ABEA,0x26A6ABEA,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,58,RS001_RS010_manual_binding_policy.csv,P143_HEAVY_FREIGHT_STAGING_TIME,yes,0x8C076943,0x8C076943,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,59,RS001_RS010_manual_binding_policy.csv,P144_HUMAN_CREW_ROTATION_TRANSIT,yes,0x09774AFB,0x09774AFB,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,60,RS001_RS010_manual_binding_policy.csv,P145_RELAY_MESSAGE_LAG,yes,0xC5C8D070,0xC5C8D070,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,61,RS001_RS010_manual_binding_policy.csv,P146_DEEP_REACH_PUBLIC_COMBINE,yes,0x33066F4F,0x33066F4F,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,62,RS001_RS010_manual_binding_policy.csv,P147_AEGIR_CONTINUITY_HOLDINGS,yes,0x008E7F00,0x008E7F00,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,63,RS001_RS010_manual_binding_policy.csv,P148_ATLAS_CONTINUITY_OFFICE,yes,0x1DDC3B3A,0x1DDC3B3A,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,64,RS001_RS010_manual_binding_policy.csv,P149_KEELMARK_LOSS_DESK,yes,0x00DFA43C,0x00DFA43C,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,65,RS001_RS010_manual_binding_policy.csv,P150_RECOVERY_COMPLIANCE_CHAIN,yes,0x3D3E968D,0x3D3E968D,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,66,RS001_RS010_manual_binding_policy.csv,P151_BLACK_KEEL_CONTRACT_APPROACH,yes,0x92D2FA7C,0x92D2FA7C,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,67,RS001_RS010_manual_binding_policy.csv,P152_DROP_CAPSULE_DAMAGE_SEQUENCE,yes,0xA1648687,0xA1648687,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,68,RS001_RS010_manual_binding_policy.csv,P153_SHALLOW_ANNEX_P63_PUMP_ROOM,yes,0xDEC59EC7,0xDEC59EC7,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,69,RS001_RS010_manual_binding_policy.csv,P154_FIRST_SANITIZED_ACCIDENT_PACKET,yes,0x61E50131,0x61E50131,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,70,RS001_RS010_manual_binding_policy.csv,P155_FIRST_ATLAS_REPAIR_TRACE,yes,0x328BB9E1,0x328BB9E1,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,71,RS001_RS010_manual_binding_policy.csv,P156_SHIFT_CREWS_NOT_HEROES,yes,0xF91A1662,0xF91A1662,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,72,RS001_RS010_manual_binding_policy.csv,P157_WORKER_JOB_CARDS,yes,0x3F129BBD,0x3F129BBD,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,73,RS001_RS010_manual_binding_policy.csv,P158_LOCKER_NAME_PROTOCOL,yes,0x70631C93,0x70631C93,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,74,RS001_RS010_manual_binding_policy.csv,P159_MEDICAL_TRIAGE_LEDGER,yes,0x44F5F00B,0x44F5F00B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,75,RS001_RS010_manual_binding_policy.csv,P160_MARAUDER_CORRECTION_LAYER,yes,0x0A846877,0x0A846877,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,76,RS001_RS010_manual_binding_policy.csv,P161_DOMAIN_DISTANCE_SCALE,yes,0xD682EF23,0xD682EF23,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,77,RS001_RS010_manual_binding_policy.csv,P162_DOMAIN_POPULATION_AUTHORITY_SCALE,yes,0xE685D4D8,0xE685D4D8,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,78,RS001_RS010_manual_binding_policy.csv,P163_PUBLIC_ROUTE_NAMES,yes,0x65C077CA,0x65C077CA,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,79,RS001_RS010_manual_binding_policy.csv,P164_TRANSIT_DURATION_BANDS,yes,0x318BA64E,0x318BA64E,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,80,RS001_RS010_manual_binding_policy.csv,P165_DEEP_REACH_SUBOFFICE_REGISTRY,yes,0xC6DCD0EB,0xC6DCD0EB,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,81,RS001_RS010_manual_binding_policy.csv,P166_WORKER_NAME_POOL_PROTOCOL,yes,0x0CE809E5,0x0CE809E5,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,82,RS001_RS010_manual_binding_policy.csv,P167_PRESSURE_JOB_TITLE_TABLE,yes,0xE1CD103B,0xE1CD103B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,83,RS001_RS010_manual_binding_policy.csv,P168_LOCKER_PROP_VARIANTS,yes,0xF9C50F6A,0xF9C50F6A,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,84,RS001_RS010_manual_binding_policy.csv,P169_NATIVE_LOCALIZED_NAME_HANDLING,yes,0x42A544CF,0x42A544CF,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,85,RS001_RS010_manual_binding_policy.csv,P170_SHIFT_CREW_STORY_SEEDS,yes,0x49FDC171,0x49FDC171,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,86,RS001_RS010_manual_binding_policy.csv,P171_RECIPE_TIER_PRESSURE_BANDS,yes,0xA7B0BBB3,0xA7B0BBB3,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,87,RS001_RS010_manual_binding_policy.csv,P172_PRESSURE_FAILURE_THRESHOLDS,yes,0xAE822C5F,0xAE822C5F,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,88,RS001_RS010_manual_binding_policy.csv,P173_BLUE_DEBT_SAMPLE_QUALITY,yes,0x4C46BFD8,0x4C46BFD8,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,89,RS001_RS010_manual_binding_policy.csv,P174_VENT_FORGE_PROCESS_STEPS,yes,0xCB44A0A7,0xCB44A0A7,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,90,RS001_RS010_manual_binding_policy.csv,P175_ESCAPE_COMPONENT_TUNING_RULES,yes,0x7314C1E0,0x7314C1E0,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,91,RS001_RS010_manual_binding_policy.csv,P176_DOSSIER_SELECTION_UI_RULE,yes,0xA1BA43C6,0xA1BA43C6,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,92,RS001_RS010_manual_binding_policy.csv,P177_RISK_WEIGHT_CONTRACT_CARD,yes,0xE2F3203D,0xE2F3203D,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS001_RS010_manual_binding_policy.csv,93,RS001_RS010_manual_binding_policy.csv,P178_ENDING_RECORD_PRESENTATION,yes,0xE81E92C4,0xE81E92C4,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,0,,OK
